,content_id,title,content_type_id,area_code,latitude,longitude,addr1,addr2
20058,125432,조령산자연휴양림,12,33,36.8116053214,128.0470598431,충청북도 괴산군 연풍면 새재로 1795,
20063,129650,죽령폭포,12,33,36.9044458165,128.407480479,충청북도 단양군 대강면 죽령로,(용부원리)
20074,1117316,증평 장이익어가는마을,12,33,36.8004646993,127.577949451,충청북도 증평군 증평읍 송티로 76-12,
20083,126002,진천 노원리 왜가리 번식지,12,33,36.923283757,127.4160022526,충청북도 진천군 이월면 논실길 113-12,
20096,1627055,진천명품 휴미락캠핑장,12,33,36.8744551605,127.3667441616,충청북도 진천군 백곡면 용암2길 108-36,
20125,127276,청주 충렬사,12,33,36.6218957565,127.3920960898,충청북도 청주시 흥덕구 강상로18번길 44,(수의동)
20138,126004,청풍문화재단지,12,33,37.004682665,128.1710681829,충청북도 제천시 청풍면 청풍호로 2048,
20152,2613451,충주 강변길,12,33,36.9910782067,127.9961287163,충청북도 충주시 종민동,(종민동)
20199,1627325,충주 창동리 마애여래상,12,33,36.9962226859,127.8794751584,충청북도 충주시 중앙탑면 창동리,
20206,125870,충주 탄금대와 탄금대공원,12,33,36.9882489489,127.8982486992,충청북도 충주시 탄금대안길 105,(칠금동)
20233,2848290,팔음산마을,12,33,36.355906331,127.8314085729,충청북도 옥천군 예곡2길 8-12,
20243,2615390,하늘다리,12,33,36.8284990433,127.5047330255,충청북도 진천군 초평면 평화로 403-132,
20254,127564,한천팔경,12,33,36.2379179868,127.8849598367,충청북도 영동군 황간면 원촌리,(황간면)
20262,1956292,화암서원,12,33,36.8034799357,127.8239272888,충청북도 괴산군 괴산읍 괴강로 313,
21823,987769,감우재전승기념관,14,33,36.9506931176,127.6470390172,충청북도 음성군 음성읍 생음대로 594,
21827,129779,국립청주박물관,14,33,36.6485420822,127.5127178664,충청북도 청주시 상당구 명암로 143,
21828,130143,국립청주박물관 어린이박물관,14,33,36.6497224889,127.5119706779,충청북도 청주시 상당구 명암로 143,(명암동)
21830,2598367,국립현대미술관 청주,14,33,36.6555769823,127.4902363546,충청북도 청주시 청원구 상당로 314,(내덕동)
21832,1686651,김재옥교사기념관,14,33,37.0036210815,127.6867978305,충청북도 충주시 신니면 동락1길 3-5,
21833,2610491,김종명 나뭇잎 예술 갤러리,14,33,37.1584804208,128.1060362263,충청북도 제천시 봉양읍 배론성지길 36,
21834,2789699,난계국악기체험전수관,14,33,36.2108706239,127.7058181932,충청북도 영동군 심천면 국악로 18,
21835,130443,난계국악박물관,14,33,36.2101762428,127.7049321798,충청북도 영동군 심천면 국악로 9,
21836,3035442,네오아트센터,14,33,36.6454976597,127.4944779196,충청북도 청주시 상당구 수암로 37 (수동),
21838,231970,능강솟대문화공간,14,33,36.9817136347,128.2006773044,충청북도 제천시 수산면 옥순봉로 1100,
21839,3008996,다누리센터4D체험관,14,33,0.0,0.0,,
21841,129957,단양문화원,14,33,36.9854663364,128.368251074,충청북도 단양군 단양읍 중앙1로 32,
21842,2714143,단양별별스토리관,14,33,36.9854608287,128.3707758479,충청북도 단양군 단양읍 수변로 111,
21845,2615442,마차박물관,14,33,36.7792452525,127.4425149905,충청북도 진천군 문백면 농다리로 34,
21847,2900858,모산비행장,14,33,37.1628514927,128.2201230685,충청북도 제천시 고암동,1200-1
21848,130591,무심갤러리,14,33,36.6356594064,127.4670084335,충청북도 청주시 서원구 사직대로 175,(사창동)
21849,2930851,문화제조창,14,33,36.6566740551,127.4889281085,충청북도 청주시 청원구 상당로 314 문화제조창 청주시청제2임시청사,
21850,2733367,보은군 농경문화관,14,33,36.4960858965,127.7412738479,충청북도 보은군 보은읍 보청대로 1655-3,
21851,129955,보은문화원,14,33,36.4870866052,127.7235117967,충청북도 보은군 보은읍 뱃들로 54,
21853,1051363,솔향공원,14,33,36.4992560906,127.8027266027,충청북도 보은군 속리산면 속리산로 600,
21854,1684395,수몰역사관,14,33,37.004682665,128.1710681829,충청북도 제천시 청풍면 청풍호로 2048,
21856,1687582,수안보곤충박물관,14,33,36.8543523237,127.9999545093,충청북도 충주시 수안보면 관동길 152,
21857,1627305,수양개선사유물전시관,14,33,36.9605129758,128.332488335,충청북도 단양군 수양개유적로 390 수양개선사유물전시관,
21858,2648061,시네마360,14,33,37.0014135172,128.1667936609,충청북도 제천시 청풍면 물태리 산6-29 제천청풍호반케이블카 2층,
21862,2605828,오대호아트팩토리,14,33,37.0942403921,127.794535549,충청북도 충주시 앙성면 가곡로 1434,
21863,1940652,오장환문학관,14,33,36.4930364084,127.5962119042,충청북도 보은군 회인면 회인로5길 12,
21865,1729761,옥천문화예술회관,14,33,36.3037048912,127.5741635098,충청북도 옥천군 옥천읍 문정1길 32,
21867,2989894,옥천향수시네마,14,33,36.304074319,127.5755911499,충청북도 옥천군 문정1길 47,
21868,1689977,우륵당,14,33,36.9648743632,127.9255691356,충청북도 충주시 중원대로 3324,(호암동)
21870,1729772,음성문화예술회관,14,33,36.9315098248,127.6805587668,충청북도 음성군 음성읍 예술로 102,
21872,2638587,의림지 역사박물관,14,33,37.1761553169,128.2094875238,충청북도 제천시 의림대로47길 7,
21876,129952,제천문화원,14,33,37.1392262604,128.2107718202,충청북도 제천시 의림대로 125,
21878,130755,제천시립도서관,14,33,37.1450674296,128.2201152553,충청북도 제천시 내제로 318,(장락동)
21885,130773,진천 종박물관,14,33,36.8707258807,127.4138455803,충청북도 진천군 진천읍 백곡로 1504-12,
21887,129953,진천문화원,14,33,36.8500176212,127.4398715925,충청북도 진천군 진천읍 문화로 79,
21888,130912,철박물관,14,33,37.0909186744,127.6495014868,충청북도 음성군 감곡면 영산로 360,
21891,2804708,청주고인쇄박물관,14,33,36.6441001847,127.4714689112,"충청북도 청주시  직지대로 (713, 청주고인쇄박물관)",
21892,3071158,청주랜드 어린이회관,14,33,36.6499614196,127.5158147711,충청북도 청주시 상당구 명암로 171 (명암동),
21893,1627209,청주백제유물전시관,14,33,36.6522103207,127.4690189071,충청북도 청주시 흥덕구 1순환로438번길 9,(신봉동)
21895,1627090,청주시립대청호미술관,14,33,36.5071079587,127.4937206905,충청북도 청주시 상당구 문의면 대청호반로 721,
21896,2766537,청주시립미술관,14,33,36.6347208288,127.4783185558,충청북도 청주시 서원구 충렬로18번길 50,(사직동)
21898,3071217,청주아트홀,14,33,36.6369815217,127.4694776198,충청북도 청주시 서원구 예체로 118-1 (사직동),
21902,1687039,충주 민물고기전시관,14,33,37.0185633192,127.9628864678,충청북도 충주시 충주호수로 423,(용탄동)
21903,1938381,충주고구려비전시관,14,33,37.0283295264,127.8482076062,충청북도 충주시 중앙탑면 감노로 2319,
21904,1689699,충주고구려천문과학관,14,33,37.0403170387,127.8484072453,충청북도 충주시 중앙탑면 묘곡내동길 100,
21906,129951,충주문화원,14,33,36.9872212808,127.8977821042,충청북도 충주시 탄금대안길 33,(칠금동)
21911,2613665,충주커피박물관,14,33,36.9045940445,128.014571208,충청북도 충주시 살미면 월악로 432,
21913,129829,한국교원대학교 교육박물관,14,33,36.6056581103,127.3573191017,충청북도 청주시 흥덕구 강내면 태성탑연로 250,
21916,1679578,한운사기념관,14,33,36.773932716,127.6375448417,충청북도 괴산군 청안면 청안읍내로 45-6,
21917,1691210,호암공원생태전시관,14,33,36.9604359286,127.9225362021,충청북도 충주시 상아배이길 84,(호암동)
22829,1886535,거북이가 앉아있는 좌구산에서의 힐링여행,25,33,36.8045942288,127.5474187447,,
22832,1938440,괴산의 자연과 한지체험 코스,25,33,36.7601185421,127.8400770651,,
22833,1854604,구불구불 고개 너머 만나는 계곡과 휴양림,25,33,36.1185095452,127.8946566989,,
22834,2717311,"국도 37호선, 금강 물줄기 따라 향수에 젖다!",25,33,0.0,0.0,,
22835,1941551,금강 따라 도는 물의 여정,25,33,36.2594042162,127.5641017259,,
22836,2047558,금빛 물결 너머 가슴 푸근한 풍경,25,33,36.3150731793,127.582165263,,
22837,1887382,남한강을 따라 만나는 역사의 향기,25,33,37.1323229682,127.84097472,,
22838,1957825,달천에 떠오른 8개 봉우리 수주팔봉 코스,25,33,36.9433485851,127.8997054068,,
22839,2519149,담백한 올갱이국과 얼큰한 민물매운탕,25,33,36.8086065901,127.7946519924,,
22841,2514461,도란도란 수다가 모이는 청정계곡,25,33,36.6516975331,127.8339862166,,
22842,1854606,동서양의 문화를 모두 즐기는 여행,25,33,36.1580416141,127.6106475523,,
22844,1959200,멈춰 쉬고 싶은 곳 충주호 코스,25,33,36.9883156271,127.8992958255,,
22845,1939807,"박물관에서 놀고, 자연에서 배우다",25,33,36.6388325203,127.3819548678,,
22846,1938454,"박물관이 살아 숨쉰다, 볼 것 많은 증평에 오세요",25,33,36.6547271088,127.4918473444,,
22847,2049113,"봄볕 선율, 봄바람 가락",25,33,36.1581304898,127.6104836756,,
22848,1854583,사인암에서 옥순봉까지 단양팔경을 유람하다,25,33,36.946142218,128.3225618631,,
22851,1936022,소소한 일상의 아름다움과 함께 걷자,25,33,36.6520936741,127.4693633238,,
22854,1957867,숲을 갖기에 충분한 시간 만수계곡 자연관찰,25,33,36.8183332242,128.0956247474,,
22855,1959188,시간은 강물 따라 흐르고 이야기만 남았네 목계나루의 자취,25,33,37.0808734471,127.8467173471,,
22856,1854609,시인 정지용의 향수 속으로,25,33,36.4023537021,127.6719465205,,
22857,2381374,"신라, 한강 유역에 진출해 성을 쌓고 비를 세우다",25,33,36.9451589796,128.3216147543,,
22859,1939799,아슬아슬 올라 아찔한 풍광에 감동하다,25,33,37.0030405065,128.1344881781,,
22860,1886526,악 소리나는 험준한 월악산에 오르다,25,33,36.8573896236,128.0832469604,,
22862,1854597,양방산에 올라 단양을 굽어보다,25,33,37.000503034,128.3435139617,,
22863,2037263,여백과 낙엽 향 가득한 하룻밤,25,33,37.0117060575,127.9781991785,,
22864,2029168,"영동에서 만나는 국악, 체험 여행",25,33,36.2132480272,127.7000658629,,
22865,1938449,오감을 자극하는 감각적인 체험여행,25,33,36.6596696087,127.4150291024,,
22867,1854599,"왕이 넘던 고개, 천천히 쉬며 넘어가볼까?",25,33,36.4895699705,127.7410129412,,
22868,2389092,우리나라 최초 패러글라이딩 활공장에서 자연을 느끼다. [웰촌],25,33,36.9910337355,128.4412777087,,
22869,2530537,"우리의 종과 판화를 찾아서, 진천 여행 [웰촌]",25,33,36.8707175462,127.4137289238,,
22870,2350179,우암산 자락에서 바라보는 청주의 야경,25,33,36.6472743968,126.978213158,,
22871,2011616,일상에서 벗어나 자연과 함께하는 충주 힐링 여행,25,33,37.073858233,127.8816810691,,
22873,2530555,자연과 도자기가 어우러진 단양여행 [웰촌],25,33,37.00463267,128.1710348542,,
22874,1938460,자연과 역동적인 레포츠를 즐기다,25,33,37.0019622614,128.4000810764,,
22875,1959213,자연에서 뛰노는 시간 충주에서 체험하기 코스,25,33,37.0197558048,127.8640536492,,
22876,1958244,전장의 중원에서 평안의 중원으로 중앙탑 사적공원과 충주박물관,25,33,37.017089498,127.8669201343,,
22877,1854496,조령산 자락에서 즐기는 전통한지체험,25,33,36.7637876107,127.9941242763,,
22878,1938456,진천의 문화유산을 찾아 떠나다,25,33,36.8402953596,127.3754526608,,
22879,1887343,천 년의 역사를 간직한 다리를 건너다,25,33,36.8400281033,127.3408641146,,
22882,2514445,청풍명월의 고장에서 빚어낸 명물,25,33,36.7638570419,127.993835411,,
22883,2372006,청풍명월의 풍경 속으로 풍덩!,25,33,37.1731890121,128.2105597365,,
22884,1960416,충북 단양 팔경을 찾아 떠나요,25,33,36.8951234215,128.3411255713,,
22885,1959206,충주 시장을 걸으며 만나는 삶의 이야기,25,33,36.9755037778,127.9300212102,,
22886,2372035,충주 토속 음식과 향기로운 청명주를 찾아,25,33,37.0283795202,127.8481798295,,
22887,2372022,충주호 푸른 물결 위로 달리는 ‘이야기’,25,33,37.0403753668,127.848487792,,
22891,2700431,푸른 산과 호수를 만나다,25,33,37.1741832958,128.2080793747,충청북도 제천시 의림지로 33,(모산동)
22893,1887373,하늘만큼 높은 하늘재를 걷다,25,33,36.8183332242,128.0956247474,,
22896,1928379,[관광두레] 민화이야기와 약초향기 가득한 체험여행,25,33,37.1413372327,128.2163379259,,
22897,1928381,[관광두레] 우리는 노는 물이 다르다! 청풍호 여행,25,33,37.0298437654,128.1767058371,,
22898,2372021,‘직지’의 고장이자 쉼과 여유의 휴양지,25,33,36.6440501911,127.4715077984,,
25032,2753090,계명산 나무숲길 캠핑장,28,33,37.0068340333,127.9585483056,충청북도 충주시 절골길 132,(용탄동)
25036,2726684,괴강국민여가캠핑장,28,33,36.8068073567,127.8253048488,충청북도 괴산군 괴산읍 충민로검승3길 10,괴강국민여가캠핑장 관리사무소
25049,131293,남한강(목계교권),28,33,37.0765246686,127.8858028441,충청북도 충주시 엄정면 구룡로,(엄정면)
25051,2907868,낭추골캠핑장,28,33,36.5984163811,127.6173126573,충청북도 청주시 상당구 단재로 1890,
25057,2754483,다리안관광지 캠핑장,28,33,36.9648169146,128.4207386458,충청북도 단양군 단양읍 소백산등산길 12,
25060,2761652,단양 사계절썰매장,28,33,36.9872158962,128.3555160522,충청북도 단양군 단양읍 삼봉로 421-59,
25069,1012493,단양클레이사격장,28,33,36.9630277003,128.3924523393,충청북도 단양군 단양읍 노동장현로 207-17,
25072,3075069,단양패러에반하다,28,33,36.9942491621,128.3949623153,충청북도 단양군 가곡면 두산길 196-88,
25073,2749473,달이머무는집,28,33,36.2327908737,127.889367919,충청북도 영동군 황간면 월류봉길 57,
25083,2747567,대호레져글램핑,28,33,37.0090632287,128.0490623363,충청북도 충주시 동량면 미라실로 691,
25087,2381740,덕동골캠핑장,28,33,37.2172597616,127.9569229378,충청북도 제천시 백운면 덕동로2길 23-26,
25100,2705357,루파니애견캠핑장,28,33,36.8591717527,127.8781208517,충청북도 괴산군 감물면 감물로 362-54,
25102,2727221,마로니에숲캠핑장,28,33,36.2450064,127.5943438649,충청북도 옥천군 이원면 장찬길 159-73,
25104,2519536,만천하 스카이워크,28,33,36.9776749798,128.3370707587,충청북도 단양군 적성면 옷바위길 10,
25111,2734687,모래재캠핑장,28,33,36.8118955421,127.6662745315,충청북도 괴산군 사리면 모래재로 483-12,
25128,2727284,보은글램핑,28,33,36.525394462,127.78599126,충청북도 보은군 속리산면 속리산로 1029-13,
25138,3089063,새별공원,28,33,37.0237316681,128.3833486053,충청북도 단양군 가곡면 사평리,496-2
25140,131979,"세레니티CC (구, 0실크리버 컨트리클럽)",28,33,36.5456711394,127.3905205455,충청북도 청주시 서원구 남이면 문곡구절골길 235,
25143,2769563,센테리움CC,28,33,37.0329443694,127.7778026955,충청북도 충주시 노은면 솔고개로 750,
25144,2728206,소나무숲아래캠핑장,28,33,36.8239185886,128.0899362081,충청북도 충주시 수안보면 미륵리사지길 29,
25159,2420082,솔향공원 스카이바이크,28,33,36.4992560906,127.8027266027,충청북도 보은군 속리산면 속리산로 600,
25167,2728596,스카이운학오토캠핑장,28,33,37.2100308549,128.000819194,충청북도 제천시 백운면 운학길 87,
25170,2908072,승암159캠핑장,28,33,36.6622287401,127.783457111,충청북도 괴산군 후평도원로 484,1층
25171,2792253,시골학교캠핑장,28,33,37.1738480862,128.1055802647,충청북도 제천시 봉양읍 제원로 653,
25174,2743200,십자봉오토캠핑장,28,33,37.2143961591,127.9545176814,충청북도 제천시 백운면 덕동로 536,
25181,2743254,아빠의나무 야영장,28,33,36.7239486422,127.7397065228,충청북도 괴산군 청천면 괴산로부성1길 15-22,
25182,2743257,아빠캠핑가 오토캠핑장,28,33,36.8871285921,127.3606665791,충청북도 진천군 백곡면 안구수길 34-28,
25184,2907830,아이프로방스,28,33,36.6134130022,127.6792150301,충청북도 청주시 상당구 남부로 6774,
25185,2762554,애플마루 펜션캠핑장,28,33,37.0383405368,128.5008765447,충청북도 단양군 영춘면 남천4길 104-33,
25192,2907933,오렌지캠프,28,33,36.5242085232,127.7880161117,충청북도 보은군 속리산로 995-35 야영장시설,
25194,3033908,옥순정 국궁장,28,33,36.9327332097,128.2038784338,충청북도 제천시 수산면 수산리,25-1
25195,2792235,옥전캠핑장,28,33,37.1801302712,128.0827960196,충청북도 제천시 봉양읍 옥전길 273-25,
25199,2769598,올데이 골프앤리조트(올데이CC),28,33,37.1086274876,127.7871608019,충청북도 충주시 앙성면 비내길 189,
25208,2745634,월악산국립공원 덕주야영장,28,33,36.8870805676,128.0783215508,충청북도 제천시 한수면 미륵송계로 1647,
25210,3090920,월악오토캠핑장,28,33,36.8692034832,128.1549096491,충청북도 제천시 덕산면 월악산로 761,
25212,2730826,월악한울오토캠핑장,28,33,36.9143141361,128.109906828,충청북도 제천시 덕산면 월악산로 6,
25222,1927214,제천수상레저,28,33,37.0337127368,128.1751919727,충청북도 제천시 금성면 청풍호로 1482,
25229,2675071,좌구산 분젓치 산새길 테마로드,28,33,36.7056158066,127.6511399762,충청북도 증평군 증평읍,율리 산69-1번지 일원
25242,131470,청소년수련마을보람원,28,33,36.6939853866,127.8907021743,충청북도 괴산군 청천면 대야로 487,
25248,2740054,청천 화양동관광농원 초롱이캠핑장,28,33,36.6436438304,127.8849902129,충청북도 괴산군 청천면 다보길 8,
25250,131756,청풍랜드,28,33,37.0128207675,128.1790672297,충청북도 제천시 청풍면 청풍호로50길 6,
25252,2792240,청풍호반 오토캠핑장,28,33,36.9837285425,128.1185957167,충청북도 제천시 청풍면 용곡길211번길 2,
25259,2739376,충북대학교천문대천문체험학교,28,33,36.7816094626,127.4754508537,충청북도 진천군 문백면 은진로 29,
25264,2036052,충주반딧불오토캠핑장,28,33,37.1254364505,127.9264422256,충청북도 충주시 엄정면 가춘리길 19,
25265,1938450,충주조정체험아카데미,28,33,37.021536131,127.8627259391,충청북도 충주시 중앙탑길 150 탄금호조정경기장,
25283,2769839,킹즈락CC (힐데스하임CC),28,33,37.1384229711,128.1784691896,충청북도 제천시 내토로7길 136,(천남동)
25295,2737321,프렌즈캠핑장,28,33,37.004234779,128.1326244217,충청북도 제천시 청풍면 청풍명월로 869-9,
25298,815993,하늘재 트레킹,28,33,36.8152392639,128.1026630948,충청북도 충주시 수안보면 미륵리,
25301,2730102,한두레마을너와두리캠핑장,28,33,36.3252802023,127.7289296658,충청북도 옥천군 청성면 한두레로 387,
25314,2769737,히든밸리GC,28,33,36.9023259758,127.3123788399,충청북도 진천군 백곡면 소토골길 61,
26677,2707444,가영당 [한국관광 품질인증/Korea Quality],32,33,36.7351218825,127.4055417589,충청북도 청주시 청원구 오창읍 미래지로 71-54,
26678,2681174,고선재,32,33,36.5661793989,127.5178669019,충청북도 청주시 상당구 남일면 윗고분터길 33-15,고선재
26679,1992755,그랜드플라자 청주호텔,32,33,36.6666091257,127.4945134437,충청북도 청주시 청원구 충청대로 114,
26680,1887431,금수산펜션,32,33,37.027455196,128.1790890264,충청북도 제천시 금성면 청풍호로 1595-50,
26681,137379,나인밸리파크,32,33,36.4291484926,127.8607067082,충청북도 보은군 마로면 임곡길 66-80,
26682,907780,노을빛호수(드림레이크),32,33,37.0197697697,128.1684096512,충청북도 제천시 청풍면 청풍호로42길 53-10,
26683,142985,단양관광호텔,32,33,36.9820885696,128.348144639,충청북도 단양군 단양읍 삼봉로 31,
26685,2594513,단촌서원고택 [한국관광 품질인증/Korea Quality],32,33,36.9295138086,128.3352223243,충청북도 단양군 단성면 북상하리길 103-10,
26686,2905374,더 마크 호텔,32,33,36.6256848648,127.4286732595,충청북도 청주시 흥덕구 가로수로1164번길 41-34,
26688,142839,더베이스,32,33,36.9590806079,127.9268136349,충청북도 충주시 호암대로 8,(호암동)
26689,949690,더존펜션,32,33,36.8727585388,128.1499544349,충청북도 제천시 덕산면 월악산로 712,
26690,397744,뜰이야기 펜션(구 웰빙펜션),32,33,37.0567759025,127.8292696073,충청북도 충주시 중앙탑면 수룡봉황길 526,
26692,1161739,리솜포레스트(제천),32,33,37.1588459307,128.0461582662,충청북도 제천시 백운면 금봉로 365,
26693,2843606,메리제인호텔,32,33,36.6303732227,127.4290814263,충청북도 청주시 흥덕구 짐대로72번길 13,
26694,250596,발렌타인모텔,32,33,37.0260375782,127.9693412292,충청북도 충주시 동량면 동산로 54,
26696,3078596,브라운도트&알마호텔,32,33,36.6289039677,127.4302563612,충청북도 청주시 흥덕구 풍년로193번길 14 (가경동),
26698,138352,블루밍데이즈펜션,32,33,37.0320546531,128.1783195175,충청북도 제천시 금성면 청풍호로 1511,
26701,228935,소노문 단양(구 대명리조트 단양),32,33,36.9775838038,128.3626906905,충청북도 단양군 단양읍 삼봉로 187-17,
26702,2042157,속리산 천왕봉 가는길에 펜션,32,33,36.5200797081,127.8578516539,충청북도 보은군 속리산면 천왕봉길 259,
26703,142840,수안보상록호텔,32,33,36.8476028878,127.9884862852,충청북도 충주시 수안보면 주정산로 22,
26706,2697346,예그린농장,32,33,37.0042077515,127.7210947274,충청북도 충주시 신니면 내포길 37,
26707,3097887,오무아무아 풀빌라,32,33,36.909724615,128.3460024898,충청북도 단양군 대강면 사인암로 615,
26708,2854436,옥천전통문화체험관,32,33,36.3167313825,127.5854621456,충청북도 옥천군 향수길 100,옥천전통문화체험
26709,2950769,우제스테이[한국관광 품질인증/Korea Quality],32,33,36.8462946937,127.9879363719,충청북도 충주시 주정산로 50 크라운호텔,
26710,138577,월악산 송계펜션,32,33,36.8770845548,128.0816354295,충청북도 제천시 한수면 미륵송계로3길 18,
26711,137497,월악산 유스호스텔,32,33,36.9139942261,128.0828120432,충청북도 제천시 한수면 월악로 1372,
26713,2405438,웨스트오브가나안 [한국관광 품질인증/Korea Quality],32,33,36.8136576431,128.0351052992,충청북도 괴산군 연풍면 수옥정길 175-1,
26714,137920,이른아침호숫가펜션,32,33,37.0192698359,128.1688957332,충청북도 제천시 청풍면 청풍호로42길 53-15,
26717,2769842,제이원 호텔(제이원 호텔 엔 리조트),32,33,36.7147692701,127.4392392951,충청북도 청주시 청원구 오창읍 중부로 806,
26718,2369091,제천통나무펜션,32,33,37.165751878,128.1099328863,충청북도 제천시 봉양읍 제원로 528,
26720,2680591,증평민속체험박물관,32,33,36.7641386449,127.5959877348,충청북도 증평군 증평읍 둔덕길 89,
26721,143065,청주 뉴베라 관광호텔,32,33,36.6280151794,127.4301591727,충청북도 청주시 흥덕구 풍년로193번길 32,
26722,2378813,청풍게스트하우스,32,33,37.1316854045,128.2076973164,충청북도 제천시 의림대로6길 5,
26723,143062,청풍리조트,32,33,37.0167119714,128.1782616343,충청북도 제천시 청풍면 청풍호로 1798,
26724,2708657,초정행궁 [한국관광 품질인증/Korea Quality],32,33,36.7212853289,127.6013106754,충청북도 청주시 청원구 내수읍 초정약수로 851,
26725,2611483,최재한 가옥(덕곡댁 최재한 가옥),32,33,36.4324788134,127.7151946052,충청북도 보은군 삼승면 거현송죽로 301-5,
26726,143161,충주그랜드관광호텔,32,33,36.9704901968,127.9154143319,충청북도 충주시 중원대로 3496,(봉방동)
26727,2461186,충주야생화와 고택나들이[한국관광 품질인증/Korea Quality],32,33,36.8955861165,127.9804384148,충청북도 충주시 중원대로 2220,
26729,2751562,터무니,32,33,36.6197591207,127.5041944261,충청북도 청주시 상당구 영운천로55번길 47,(영운동)
26730,1840051,펜션 델라하우스,32,33,37.0865293563,127.7502092058,충청북도 충주시 앙성면 하너미로 532-13,
26732,136517,한국콘도 수안보,32,33,36.845505873,127.986722614,충청북도 충주시 수안보면 조산공원길 7,
26733,3101960,한옥스테이 연,32,33,36.7346719263,127.4050834793,충청북도 청주시 청원구 오창읍 미래지로 71-67,미래지한옥마을 5호
