,content_id,title,content_type_id,area_code,latitude,longitude,addr1,addr2
19278,128068,치악산자연휴양림,12,32,37.2562705399,128.0316817364,강원특별자치도 원주시 판부면 휴양림길 66,(판부면)
19302,634243,태백체험공원,12,32,37.1335108268,128.9723343513,강원특별자치도 태백시 소도길 9-11,
19303,2610062,태양의 후예 촬영지,12,32,37.1605646442,129.0431522139,강원특별자치도 태백시 통골길 116-52,(통동)
19311,2702546,토성민속마을,12,32,38.2450178894,127.3430679949,강원특별자치도 철원군 갈말읍 토성길 98,
19339,2702594,평창 운흥사 천룡탱화,12,32,37.7317317795,128.5931613749,강원특별자치도 평창군 진부면 오대산로 374-8,
19393,2713302,한송사 석조보살좌상,12,32,37.863956081,127.7539001185,강원특별자치도 춘천시 우석로 70,(석사동)
19404,2616554,해안분지 (강원평화지역 국가지질공원),12,32,38.2901860485,128.145484876,강원특별자치도 양구군 해안면 해안서화로 35,
19466,252555,황무진충효사,12,32,37.2888509818,127.7788202589,강원특별자치도 원주시 문막읍 반계리,
21631,129784,강릉시 오죽헌/시립박물관,14,32,37.7782679956,128.8766149376,강원특별자치도 강릉시 율곡로3139번길 24,(죽헌동)
21635,2774692,강릉자동차극장,14,32,37.6935226206,128.8961380184,강원특별자치도 강릉시 구정면 칠성로 13-8,
21638,130664,강원경찰박물관,14,32,37.9254988538,127.7502791735,강원특별자치도 춘천시 신북읍 신샘밭로 361,
21641,130728,강원특별자치도산림박물관,14,32,37.922595952,127.7255592885,강원특별자치도 춘천시 화목원길 24,
21642,778140,고성 DMZ박물관,14,32,38.5763238583,128.3826570629,강원특별자치도 고성군 현내면 통일전망대로 369,
21644,129889,고성문화원,14,32,38.3786985861,128.4669111436,강원특별자치도 고성군 간성읍 간성로 71-7,
21645,130539,고판화박물관,14,32,37.2571333614,128.128697976,강원특별자치도 원주시 신림면 물안길 62,
21650,3072658,국립조선왕조실록박물관,14,32,37.7180835406,128.6025664984,강원특별자치도 평창군 진부면 오대산로 176,
21656,2764935,김동명문학관,14,32,37.8206040035,128.8376949134,강원특별자치도 강릉시 사천면 샛돌1길 30-2,
21661,1835658,내설악 백공미술관,14,32,38.2133102871,128.3621480618,강원특별자치도 인제군 북면 황태길 245,
21671,2710945,동아서점,14,32,38.2009215203,128.5809063338,강원특별자치도 속초시 수복로 108,(교동)
21681,2773563,목공예 갤러리,14,32,38.064515678,128.1742891709,강원특별자치도 인제군 인제읍 비봉로 52,
21682,2555010,무릉고서화미술박물관,14,32,37.325262656,127.8865289261,강원특별자치도 원주시 흥업면 사제로 399-10,
21686,3017527,뮤지엄홀리데이,14,32,37.7548182432,128.8926558843,강원특별자치도 강릉시 토성로 144,2층
21691,2607179,발해역사관,14,32,38.2005790927,128.5396823121,강원특별자치도 속초시 신흥2길 16,
21693,2787580,붓이야기박물관,14,32,37.8965817013,127.6927574935,강원특별자치도 춘천시 서면 박사로 906,
21694,2825375,브릭캠퍼스 강릉,14,32,37.7758390008,128.9421952148,강원특별자치도 강릉시 해안로 32-8,"파인아트라벨 별관 2, 3층"
21695,2798888,비로자나불후불탱화,14,32,37.7189028985,128.6029831025,강원특별자치도 평창군 진부면 오대산로 176,
21699,130454,삼척 어촌민속전시관,14,32,37.2680106197,129.3272680373,강원특별자치도 삼척시 원덕읍 삼척로 1852-6,
21701,129714,삼척문화원,14,32,37.4411597129,129.1627551938,강원특별자치도 삼척시 오십천로 408,
21702,2613272,생명건강과학관,14,32,37.6791521343,127.8805579785,강원특별자치도 홍천군 홍천읍 생명과학관길 78,
21708,130895,속초시립박물관·속초실향민문화촌,14,32,38.2005290973,128.5396212083,강원특별자치도 속초시 신흥2길 16,
21711,130703,숲사랑홍보관,14,32,37.8172213266,128.8513049021,강원특별자치도 강릉시 사천면 미노길 1,
21719,130736,양구통일관,14,32,38.2899471887,128.1455432111,강원특별자치도 양구군 해안면 해안서화로 35,
21721,129883,양양문화원,14,32,38.0741730629,128.6163626198,강원특별자치도 양양군 양양읍 양양로 114-5,
21723,2692510,여초서예관,14,32,38.1889706404,128.3198110007,강원특별자치도 인제군 북면 만해로 154,
21738,2714497,원주시립미리내도서관,14,32,37.3253311235,127.9839006954,강원특별자치도 원주시 양지로 46,(반곡동)
21739,2556193,원주시립중앙도서관,14,32,37.3265443133,127.9538339271,강원특별자치도 원주시 서원대로 472-12,
21740,130330,원주역사박물관,14,32,37.3428648986,127.9671766921,강원특별자치도 원주시 봉산로 134,
21741,2713569,원주옻칠기공예관,14,32,37.426637435,128.056191205,강원특별자치도 원주시 소초면 구룡사로 142,
21745,2939639,유현문화관광지,14,32,37.53071821,127.8199400621,강원특별자치도 횡성군 경강로유현1길 50,
21748,130976,이승복기념관,14,32,37.6722028672,128.4644553578,강원특별자치도 평창군 용평면 운두령로 500-11,
21750,1937324,인도미술박물관,14,32,37.2357573432,128.2393330954,강원특별자치도 영월군 주천면 송학주천로 899-6,
21758,130757,정선아리랑 전수관,14,32,37.4756000133,128.7242156942,강원특별자치도 정선군 여량면 아우라지길 69,
21763,2764837,조엄기념관,14,32,37.3538725952,127.8517812315,강원특별자치도 원주시 지정면 간현웃말길 46,
21765,2514804,진부령미술관,14,32,38.2654124845,128.3588495234,강원특별자치도 인제군 북면 진부령로 663,
21766,130123,참소리축음기&에디슨과학박물관,14,32,37.7977800297,128.8973124673,강원특별자치도 강릉시 경포로 393,
21772,130472,춘천 애니메이션박물관&토이로봇관,14,32,37.8930876473,127.6918882316,강원특별자치도 춘천시 서면 박사로 854,
21773,130908,춘천막국수체험박물관,14,32,37.9487350284,127.7497674166,강원특별자치도 춘천시 신북읍 신북로 264,
21781,2717261,쾌연재도자미술관,14,32,37.2182117852,128.3679914962,강원특별자치도 영월군 한반도면 한반도로 452,
21788,2710923,테라크랩팜,14,32,38.2056613614,128.5152954813,강원특별자치도 속초시 학사평2길 16,(노학동)
21789,130533,토지문화관,14,32,37.2574487215,127.9111953371,강원특별자치도 원주시 흥업면 매지회촌길 79,
21792,2733150,평창돌문화체험관,14,32,37.3766359759,128.4095414011,강원특별자치도 평창군 평창읍 바위공원길 111,
21795,2951844,풍수원유물전시관,14,32,37.53071821,127.8199400621,강원특별자치도 횡성군 경강로유현1길 50,
21796,2774672,피노키오박물관 (강릉),14,32,37.7055095268,129.0078720396,강원특별자치도 강릉시 강동면 율곡로 1441,
21800,1959509,호안다구박물관,14,32,37.105655592,128.6771865597,강원특별자치도 영월군 김삿갓면 내리계곡로 1088,
21801,1625235,호야지리박물관,14,32,37.2999559371,128.2627402129,강원특별자치도 영월군 수주면 무릉법흥로 303,(수주면)
21810,1757894,화천생태영상센터,14,32,38.0902397809,127.6973013063,강원특별자치도 화천군 하남면 용화산로 1357,
21812,2550106,환희컵박물관,14,32,37.7745308366,128.9431257278,강원특별자치도 강릉시 해안로 10 (견소동),
21816,129886,횡성문화원,14,32,37.4914673741,127.978499093,강원특별자치도 횡성군 횡성읍 앞들서3로 6,
22253,2541883,강릉 문화유산 야행,15,32,37.7532767444,128.8921226461,강원특별자치도 강릉시 임영로131번길 6,강릉대도호부관아
22257,2607445,강릉비치비어페스티벌,15,32,37.8049988306,128.9071252485,강원특별자치도 강릉시 경포로 513 (안현동),안현동 산2-11 인근
22258,2926577,강릉와인축제,15,32,37.7558321116,128.8976276267,강원특별자치도 강릉시 경강로 2111 (임당동),강릉 월화거리
22260,2597638,강원n 홍천 산나물축제,15,32,37.6894650682,127.8934981666,강원특별자치도 홍천군 홍천읍 갈마곡리,
22262,3011891,강원키즈트리엔날레2023,15,32,37.6321731505,128.5565177097,강원특별자치도 평창군 진부면 경강로 3554,
22263,3114721,강원한우데이,15,32,37.8810508584,127.7293935081,강원특별자치도 춘천시 옥천동 111-1 춘천시청,
22264,3033914,강콘.zip,15,32,37.8937542182,127.6909188562,강원특별자치도 춘천시 서면 현암리,875
22265,2997769,강콘페스타,15,32,37.895534591,127.6922325726,강원특별자치도 춘천시 서면 박사로 882,
22268,421977,고성통일명태축제,15,32,38.4398023173,128.4541909408,강원특별자치도 고성군 거진읍 해오름해변길 125,
22269,3015842,고요콘서트 GOYOCON,15,32,38.2264358406,128.4699434022,강원특별자치도 고성군 토성면 화암사길 100,
22271,2612282,구문소 용축제,15,32,37.0930806223,129.0380352607,강원특별자치도 태백시 사군드리길 9,구문소 관광단지 일원
22275,2766000,나오라쇼,15,32,37.3671760904,127.8235611717,강원특별자치도 원주시 소금산길 127,나오라쇼 공연장
22279,292835,단종문화제,15,32,37.1781071928,128.4687003093,강원특별자치도 영월군 영월읍 하송리,61-19
22281,581063,동강뗏목축제,15,32,37.1792348549,128.4694252109,강원특별자치도 영월군 영월읍 하송리,61-19 영월동강둔치일원
22283,3113165,동해항 크랩킹 페스타,15,32,37.4736529755,129.1516135241,강원특별자치도 동해시 추암동,
22284,1634216,두위봉 철쭉축제,15,32,37.2054421299,128.7183493483,강원특별자치도 정선군 신동읍 고성리,
22286,3115680,라빈드라나트 타고르 탄생 163주년 기념식,15,32,37.7963208193,127.5255090138,강원특별자치도 춘천시 남산면 남이섬길 1,
22287,2543724,명주인형극제,15,32,37.7504520359,128.8903006749,강원특별자치도 강릉시 경강로2021번길 9-1 명주예술마당,
22288,3304231,무릉별유천지 라벤더축제,15,32,37.4760087233,129.0330712952,강원특별자치도 동해시 이기로 97 (삼화동),
22289,3330805,묵호 도째비페스타,15,32,37.5503655931,129.1125285496,강원특별자치도 동해시 일출로 22 (발한동),묵호항여객선터미널
22292,2493939,삼척 장미축제,15,32,37.4337163979,129.1767013966,강원특별자치도 삼척시 정상동,232번지
22293,1063406,삼척동해왕이사부축제,15,32,37.4323943868,129.1796900582,강원특별자치도 삼척시 오십천로 586 (정상동),삼척 장미공원
22295,2932765,새해 맞이 불꽃쇼 & 소원 풍선 날리기 축제,15,32,38.3171459011,128.5310377884,강원특별자치도 고성군 삼포해변길 9 오션투유콘도,
22296,1718491,설악문화제,15,32,38.1909366408,128.5844618782,강원특별자치도 속초시 조양동,1546-1
22297,3304902,세계 요가의 날 on 남이섬,15,32,37.7963208193,127.5255090138,강원특별자치도 춘천시 남산면 남이섬길 1,
22298,2996726,소(牛)맥 프리미엄 페스티벌,15,32,37.5353676907,127.9700513414,강원특별자치도 횡성군 공근면 매곡리,318-7
22306,141282,오대산문화축전,15,32,37.7311846077,128.5925086732,강원특별자치도 평창군 진부면 오대산로 374-8,
22308,3348541,운탄 웤케이션 in 영월,15,32,37.1796565918,128.4463217149,강원특별자치도 영월군 영월읍 청령포로 126-3,
22309,1402009,원주 댄싱카니발,15,32,37.3363874827,127.9464176429,강원특별자치도 원주시 단구로 170,(명륜동)
22315,3304549,인제 캠프레이크 페스티벌,15,32,37.9978025552,128.0985258679,강원특별자치도 인제군 남면 부평리,555-2
22317,3114561,전천축제,15,32,37.48362891,129.1161413943,강원특별자치도 동해시 동해대로 4898-5 (나안동),
22318,506895,정선아리랑제,15,32,37.3772519016,128.6659266756,강원특별자치도 정선군 정선읍 봉양리,
22319,2394665,제10회 계촌클래식축제,15,32,37.4521530269,128.3034237089,강원특별자치도 평창군 방림면 계촌리,1520-6
22321,573459,제36회 춘천인형극제,15,32,37.9216376309,127.7202320249,강원특별자치도 춘천시 영서로 3017,(사농동)
22322,1882134,철원 한탄강 얼음트레킹 축제,15,32,38.1891513118,127.2949601763,강원특별자치도 철원군 동송읍 장흥리 25-203,
22323,1062519,철원 화강 다슬기축제,15,32,38.2500991293,127.4120642932,강원특별자치도 철원군 김화읍 청양로 651,
22326,506942,춘천마임축제,15,32,37.8766011603,127.7178558012,강원특별자치도 춘천시 전역,
22330,142228,태백 해바라기축제,15,32,37.2069499483,128.9896000402,강원특별자치도 태백시 구와우길 38-20,(황지동)
22332,2819807,평창 휴[休] 콘서트,15,32,37.4264993838,128.3946856968,강원특별자치도 평창군 방림면 서동로 1339,
22333,2997256,평창농악축제,15,32,37.5894476288,128.4160483349,강원특별자치도 평창군 갈정지길 7,
22334,1831344,평창더위사냥축제,15,32,37.503263807,128.4507450191,강원특별자치도 평창군 해뜰마을길 49-7,(대화면) 더위사냥축제장
22338,1019702,하늬팜 라벤더축제,15,32,38.3485066617,128.4152556855,강원특별자치도 고성군 간성읍 꽃대마을길 175,
22343,3111659,홀리 하이 on 남이섬,15,32,37.7963208193,127.5255090138,강원특별자치도 춘천시 남산면 남이섬길 1,남이섬 오스테이지
22344,790124,홍천 인삼한우명품축제,15,32,37.6899122729,127.8953257659,강원특별자치도 홍천군 홍천읍 산림공원2길 31,홍천도시산림공원
22350,2027280,횡성더덕축제,15,32,37.5791269894,128.1433843742,강원특별자치도 횡성군 청일면 유동리,1150 농거리 축제장
22356,2987120,2024 강원 동계청소년올림픽대회,15,32,37.7789461517,128.9000350279,강원특별자치도 강릉시 수리골길 100 (포남동),
22358,590921,2024 평창대관령음악제,15,32,37.6609136479,128.6685317384,강원특별자치도 평창군 솔봉로 325 알펜시아 리조트,
22360,3115337,2024년 원주시 반려동물 문화행사(다함께 펫밀리),15,32,37.3442507202,127.9602217239,강원특별자치도 원주시 봉산동,899-2번지 일원
22363,2843892,2024원주옥상영화제,15,32,37.3247979621,127.9898307316,강원특별자치도 원주시 세계로 10 한국관광공사,본관 5층
22670,1871375,가족들을 위한 알짜배기 태백여행,25,32,37.1438475098,128.7746822584,,
22677,1979622,강원도 고성의 송지호 캠핑장,25,32,38.3428008983,128.5133247077,,
22680,1968948,강원도 태백시 힐링여행 코스,25,32,37.1802985577,129.0466485278,,
22683,1960926,강원도의 자연과 문학여행,25,32,37.5225141217,128.291911539,,
22684,2569813,걷고 걸어 짜릿한 순간에 이르다,25,32,38.2403050273,127.2182962522,,
22686,2569553,"고성, 보랏빛 향기따라 왕곡마을과 하늬라벤더팜",25,32,38.3402259423,128.5001537656,,
22687,2569693,"고성, 생태의 보물창고, ‘소똥령마을’",25,32,38.331630176,128.3802760671,,
22690,1853384,고성의 독특한 전통문화를 즐기다,25,32,38.2266414284,128.4728486874,,
22692,1853824,국토 정중앙에서 동족상잔의 비극을 만나다,25,32,38.069023514,128.0296438648,,
22694,1855153,굽이치는 한탄강의 절경을 만나다,25,32,38.1401770847,127.3277141782,,
22697,1853412,금강송과 동굴을 찾아가는 자연주의 여행,25,32,37.4442597832,129.0423047744,,
22698,2672836,"깊은 산, 계곡으로 탐험여행 간다",25,32,37.3139915832,128.4707572069,강원특별자치도 평창군 미탄면 동막골길 122,
22699,2987535,낭만은 짜릿하다! 낭만과 스릴을 동시에 만나는 드라이브 코스,25,32,38.1306706374,127.8165586479,강원특별자치도 화천군 호음로 1293,
22704,2361009,동굴과 해안 포구가 빚어내는 환상의 앙상블,25,32,37.4745058135,129.1597155498,,
22710,2717122,"동해안일주해안도로(양양), 등뼈를 타고 달리다!",25,32,0.0,0.0,,
22713,1853434,맑고 깨끗한 삼척의 바다를 즐기다,25,32,37.3230642108,129.2662412377,,
22719,1853825,미술작품과 자연 속에서 즐기는 힐링 여행,25,32,38.2270042241,127.9836293634,,
22723,2722479,바람 솔솔 부는 용굴촛대바위길따라 삼척의 깨끗함에 물들다!,25,32,37.3264090504,129.0212519227,강원특별자치도 삼척시 신기면 환선로 800,
22724,2381551,백두대간이 숨겨놓은 숲과 계곡을 찾아서,25,32,38.0627908299,128.1717144581,,
22728,1871414,분단과 평화의 의미를 되새겨보는 특별한 하루,25,32,38.182295773,127.8485513888,,
22734,2537160,새 봄의 시작은 물 맑고 산 높은 화천에서! [웰촌],25,32,38.0670304086,127.6455289496,,
22735,2716799,"새천년 해안도로, 깊고 푸른 동해 바다를 온몸으로 맞는다!",25,32,0.0,0.0,,
22737,1855123,선녀를 찾아 십이선녀탕을 가볼까?,25,32,38.1187070138,128.3413167667,,
22743,2987565,"숲의 속삭임, 바다의 읊조림에 귀기울여 보는 감성 충만 코스!",25,32,38.1306932194,127.9828295908,강원특별자치도 양구군 한반도섬길 76,
22746,2511700,시원한 동해의 낭만 강릉여행 [웰촌],25,32,37.824514771,128.843283178,,
22749,2385664,신사임당과 허난설헌을 낳은 고장 강릉에 가다,25,32,37.7787651808,128.8776814918,,
22750,1853385,심산계곡과 고찰을 찾아 떠나는 여행,25,32,38.3309830044,128.3790123137,,
22752,1871431,아이들과 쉽고 즐겁게 떠나는 숲 여행,25,32,37.4192736479,128.1643816619,,
22758,1853958,양양에서 만나는 유서 깊은 문화유산,25,32,38.0867946957,128.6615081346,,
22762,2022060,영월의 국수사랑 삼시세끼 코스,25,32,37.1303695203,128.5363650997,,
22764,2987542,예술과 자연을 하나의 작품으로 만나는 여행 코스,25,32,38.1872292046,127.2889996684,강원특별자치도 철원군 태봉로 1825 철원군시설관리사업소,
22765,1855145,옛 뗏목꾼들의 노래 소리를 들어볼까?,25,32,37.4781357955,128.7223102329,,
22766,1871380,오감만족 평창 봉평 여행,25,32,37.62578663,128.350975337,,
22768,2390099,올 여름 무더위는 강원도의 시원한 트래킹으로 이기자.,25,32,37.1789207992,129.0395158733,,
22769,2514011,운치있는 가을바다와 천곡동굴에서의 체험학습,25,32,37.4787553003,129.1585099712,,
22772,1967843,원주 시내탐방 코스,25,32,37.347814016,127.9504947193,,
22773,1967853,원주 치악산을 중심으로 문화탐방길,25,32,37.3334448765,128.0268771388,,
22776,2679577,유유자적 평창 즐기기,25,32,37.7189028985,128.6029831025,강원특별자치도 평창군 진부면 오대산로 176,
22783,2569786,자연그대로 자연스러운 자연 속으로,25,32,38.1040990654,127.9811972135,,
22791,2569820,지금 여기로 이어진 역사를 만나다,25,32,38.0937977461,127.6998120813,,
22796,2569645,"철원, 평화롭게 ‘두루미 자는 버들골’",25,32,38.2831185874,127.321463288,,
22799,2672348,춘천 명물 닭갈비 먹으러 고고싱!,25,32,37.8781372367,127.7255661644,강원특별자치도 춘천시 명동길 34,(중앙로2가)
22800,2716748,춘천 의암호반길,25,32,0.0,0.0,,
22805,2700295,풍광이 눈부시게 어우러지는 동해의 서피비치코스,25,32,38.1246313546,128.6301764637,강원특별자치도 양양군 강현면 낙산사로 100,
22807,1853853,한계령에서 주전골까지 설악산의 비경을 만나다,25,32,38.0975551653,128.406047648,,
22810,2716753,함백산 만항재,25,32,0.0,0.0,,
22811,2807088,"해파랑길(고성, 속초 구간)",25,32,0.0,0.0,,
22812,2047668,향긋한 봄을 먹다.,25,32,37.3804209542,128.6645128184,,
22816,2569730,"화천, 향기로운 ‘산약초 마을’ 힐링 여행",25,32,38.1605548367,127.6042632575,,
22820,2514873,"(강릉~고성) 풍경 따라 맛 따라, 7번 국도 드라이브",25,32,37.8688291195,128.8451594122,,
24176,131676,강원랜드 카지노,28,32,37.2127210495,128.8216009997,강원특별자치도 정선군 사북읍 하이원길 265,
24183,2747957,강원평화누리길 16코스 고성 울산바위비경길,28,32,38.3806733748,128.4678859929,강원특별자치도 고성군 간성읍 고성중앙길 9,
24197,513254,강윤정프로샵(오크점),28,32,37.4032492434,127.7990540044,강원특별자치도 원주시 지정면 구재로 216,
24219,2734834,고길동캠핑장,28,32,37.8277284586,127.8341022345,강원특별자치도 홍천군 북방면 성동로 1625-16,
24220,131376,고산낚시터,28,32,37.466844087,127.9175830999,강원특별자치도 원주시 호저면 호저로 1140,
24225,2534281,관동하키센터,28,32,37.7359034011,128.8740192577,강원특별자치도 강릉시 범일로579번길 24,(내곡동)
24229,2702327,구룡령 옛길,28,32,37.9101010048,128.5013864354,강원특별자치도 양양군 서면 구룡령로 1103-10,
24289,2759597,늘푸른관광농원,28,32,38.033891602,127.8883494625,강원특별자치도 춘천시 북산면 추곡약수길 47,
24292,2755660,다옴 햇골 캠핑장,28,32,38.0599455348,127.518338002,강원특별자치도 화천군 사내면 소이길 42,
24327,2755664,돌집야영장,28,32,38.0226885787,127.8059045345,강원특별자치도 화천군 간동면 춘양로 777-9,
24363,2762791,러브팩토리펜션캠핑장,28,32,37.3196338042,128.6797049479,강원특별자치도 정선군 남면 광락로 519,
24380,2727204,마루노리캠핑장,28,32,37.3808183765,127.7921663893,강원특별자치도 원주시 지정면 지정로 1234,
24397,2755640,몬테리오,28,32,37.728765786,127.5797893874,강원특별자치도 홍천군 서면 마곡길 220,
24403,2702441,무지개배낚시,28,32,38.2722016251,128.5560424763,강원특별자치도 고성군 토성면 아야진해변길 80,
24447,2710899,보광미니골프장,28,32,38.2140839528,128.5847583507,강원특별자치도 속초시 영랑호반길 69-4,(동명동)
24453,2610066,본적산 황부자 며느리 친정가는길,28,32,37.1720067101,128.9880567883,강원특별자치도 태백시 고원로 203,
24462,2909518,봉즈살롱,28,32,37.4807129884,127.8253049285,강원특별자치도 횡성군 서원서로102번길 3-18,
24472,523030,비젼스키샵,28,32,37.6147640884,127.6735730921,강원특별자치도 홍천군 서면 한서로 2166,
24476,131862,사기막저수지,28,32,37.7839517092,128.7872117104,강원특별자치도 강릉시 사천면,산211-1
24480,2702452,사이클경기장,28,32,38.0622391049,128.6558260807,강원특별자치도 양양군 손양면 공항로 149,
24481,2732132,산골캠핑장,28,32,37.3785109282,128.2715676529,강원특별자치도 영월군 무릉도원면 백년계곡길 158,
24486,2702620,산악자전거 자운리코스,28,32,37.7277978616,128.3940489237,강원특별자치도 홍천군 내면 자운리 일대,
24497,2757981,상순네 오토캠핑장,28,32,37.1550578902,128.6584117719,강원특별자치도 영월군 중동면 고장골길 76-6,
24535,2702339,소양강둘레길,28,32,38.0779551597,128.1417222793,강원특별자치도 인제군 인제읍 남북리,
24557,2702446,수산항 낚시터,28,32,38.0803456768,128.6733933696,강원특별자치도 양양군 손양면 수산1길 26-41,
24575,513604,스키114,28,32,37.5088339046,128.2261484355,강원특별자치도 횡성군 둔내면 고원로 222,
24581,2743236,스톤엑스캠핑장,28,32,37.6814190131,127.7570330069,강원특별자치도 홍천군 남면 남노일로 1164-22,
24597,2908463,아리아리 숲속야영장,28,32,37.263706405,128.2130429724,강원특별자치도 영월군 솔치로 240-70,
24615,506262,알프스스키,28,32,37.6772818088,128.7001089486,강원특별자치도 평창군 대관령면 올림픽로 18,
24618,1073074,양구 사명산 MTB여행길,28,32,38.0727888774,127.9840090173,강원특별자치도 양구군 양구읍 학안로 142,
24650,2792005,연포분교야영장,28,32,37.2513173918,128.5719111032,강원특별자치도 정선군 신동읍 연포길 544-6,
24679,514561,오리온스,28,32,37.4969160933,128.2396642371,강원특별자치도 횡성군 둔내면 고원로412번길 6,
24680,2908264,오색산새소리캠핑장,28,32,38.0765282066,128.4657539869,강원특별자치도 양양군 설악로 1044,
24695,2908573,와룡천 캠핑장,28,32,37.1896908887,128.4114356601,강원특별자치도 영월군 송정길 53,
24720,2702531,원주굽이길 원12코스(북원역사길),28,32,37.3429176707,127.9672183534,강원특별자치도 원주시 봉산로 134,
24738,2744517,웰컴투캠프,28,32,37.3585078038,128.2780454399,강원특별자치도 영월군 무릉도원면 무릉법흥로 1128-20,
