,content_id,title,content_type_id,area_code,latitude,longitude,addr1,addr2
40274,252578,줄포만 갯벌생태공원,12,37,35.5830519106,126.6741849091,전북특별자치도 부안군 줄포면 생태공원로 38,
40304,1597700,진흥굴,12,37,35.4843335466,126.56746634,전북특별자치도 고창군 아산면 선운사로 250,(아산면)
40305,2932292,착한공작소,12,37,35.8151196708,127.1432566301,전북특별자치도 전주시 완산구 전라감영로 36,
40312,1957086,창주서원,12,37,35.4209798647,127.3954389701,전북특별자치도 남원시 춘향로 64,(도통동)
40316,3018383,책 마을 해리,12,37,35.4694921518,126.4831075526,전북특별자치도 고창군 해리면 월봉성산길 88,
40325,1935601,천호성지,12,37,36.0380857264,127.1310435243,전북특별자치도 완주군 비봉면 천호성지길 124,(비봉면)
40395,1957304,현주서원,12,37,35.5546222699,127.349409015,전북특별자치도 임실군 지사면 계산4길 89,(지사면)
40427,2995168,(유) 복합문화공간 서리울,12,37,36.0151524828,127.1454845087,전북특별자치도 완주군 내월길 92-58,
40765,2994669,가람문학관,14,37,36.0353602265,127.0844949735,전북특별자치도 익산시 가람1길 76 가람문학관,
40769,1750138,고창문화의전당,14,37,35.4333666372,126.7045859853,전북특별자치도 고창군 고창읍 모양성로 11,
40775,3352874,국립무형유산원,14,37,35.8099038819,127.1596636399,전북특별자치도 전주시 완산구 서학로 95 (동서학동),
40776,129721,국립민속국악원,14,37,35.401598655,127.3915259291,전북특별자치도 남원시 양림길 54,(어현동)
40777,130254,국립익산박물관,14,37,36.0114953122,127.0286089242,전북특별자치도 익산시 금마면 미륵사지로 362,
40780,2737317,국립청소년농생명센터,14,37,35.7535771949,126.8510731334,전북특별자치도 김제시 부량면 벽골제로 421,
40781,1904335,국립태권도원,14,37,36.0093532183,127.778678308,전북특별자치도 무주군 설천면 무설로 1482,
40783,129977,군산문화원,14,37,35.9649781853,126.6934067562,전북특별자치도 군산시 대학로 330,(나운동)
40784,2605928,군산평화박물관,14,37,35.9838290675,126.7084327032,전북특별자치도 군산시 동국사길 3,(월명동)
40787,2606139,김환태문학관&최북미술관,14,37,36.0046683688,127.6639219618,전북특별자치도 무주군 무주읍 한풍루로 347,
40789,2660398,남원다움관,14,37,35.4037537154,127.3770243774,전북특별자치도 남원시 검멀1길 14,(금동)
40791,2714794,남원시 옻칠공예관,14,37,35.3954598963,127.3589900746,전북특별자치도 남원시 요천로 1234-5,(조산동)
40792,2559504,남원시립김병종미술관,14,37,35.3986961712,127.3895706212,전북특별자치도 남원시 함파우길 65-14,(어현동)
40796,3066196,다가 여행자 도서관,14,37,35.8158806712,127.1418400701,전북특별자치도 전주시 완산구 전라감영2길 28 (다가동1가),
40801,1594231,동학혁명기념관,14,37,35.8168862888,127.1520252483,전북특별자치도 전주시 완산구 은행로 34,(풍남동3가)
40804,1587301,루이엘모자박물관,14,37,35.8185610364,127.1484810753,전북특별자치도 전주시 완산구 전동성당길 8,
40805,130240,마동도서관,14,37,35.9403690603,126.9691299853,전북특별자치도 익산시 선화1로 99,(마동)
40807,1941168,명봉도서관,14,37,35.6523902597,126.9422148461,전북특별자치도 정읍시 태인면 태인로 33-9,
40809,2609506,무주 산골영화관,14,37,36.0023797159,127.6625471455,전북특별자치도 무주군 무주읍 한풍루로 326-17,
40810,130909,무주양수홍보관,14,37,35.9668985309,127.7124714454,전북특별자치도 무주군 적상면 괴목로 788,
40816,2660811,보석박물관,14,37,35.9907045238,127.102605645,전북특별자치도 익산시 왕궁면 호반로 8,
40821,130194,부안문화원,14,37,35.7211732424,126.728854302,전북특별자치도 부안군 부안읍 매창1길 25,
40825,2946239,새만금홍보관,14,37,35.6966759319,126.5589950731,전북특별자치도 부안군 변산면 대항리 141,
40829,129979,순창문화원,14,37,35.377499945,127.1474370249,전북특별자치도 순창군 순창읍 장류로 407-11,
40830,638976,순창장류박물관,14,37,35.3696835379,127.1110071158,전북특별자치도 순창군 순창읍 장류로 43,
40832,2946705,아현슈퍼,14,37,35.8064653539,127.1579138857,전북특별자치도 전주시 완산구 동서학동 854-7,
40833,1587143,어진박물관,14,37,35.8162252063,127.1493588361,전북특별자치도 전주시 완산구 태조로 44,(풍남동3가)
40838,2606148,오스갤러리,14,37,35.9048083655,127.2397234665,전북특별자치도 완주군 소양면 오도길 24,
40841,3067827,완판본문화관,14,37,35.812006392,127.1579942895,전북특별자치도 전주시 완산구 전주천동로 24 (교동),
40842,3066245,우진 문화 공간,14,37,35.8275569222,127.1304157812,전북특별자치도 전주시 덕진구 전주천동로 376 (진북동),
40845,2778070,유휴열미술관,14,37,35.7251349088,127.1115673508,전북특별자치도 완주군 구이면 신뱅이길 55,
40850,2789438,임실김용택시인문학관,14,37,35.4850880281,127.1627412404,전북특별자치도 임실군 덕치면 장암2길 16,
40851,2606124,장미갤러리,14,37,35.9902089642,126.7125155054,전북특별자치도 군산시 해망로 232,(장미동)
40854,3338212,장수역사전시관,14,37,35.7304704073,127.5883610024,전북특별자치도 장수군 장계면 방천길 11,
40859,2445701,전북도청도서관,14,37,35.8203212592,127.1087845621,전북특별자치도 전주시 완산구 효자로 225,(효자동3가)
40866,130444,전주 전통술박물관,14,37,35.8170807379,127.1535556624,전북특별자치도 전주시 완산구 한지길 74,(풍남동3가)
40869,3056595,전주 한옥 마을 역사관,14,37,35.8160502883,127.1529529652,전북특별자치도 전주시 완산구 최명희길 17-10 (풍남동3가),
40870,130357,전주공예품전시관,14,37,35.8173889921,127.151008659,전북특별자치도 전주시 완산구 태조로 15,
40873,2945608,전주디지털독립영화관,14,37,35.8184026214,127.1427315912,전북특별자치도 전주시 완산구 고사동 429-5 전주영화제작소,
40874,129974,전주문화원,14,37,35.8311788885,127.1394371056,전북특별자치도 전주시 덕진구 팔달로 340-30,(진북동)
40876,130445,전주역사박물관,14,37,35.8011537289,127.0933753228,전북특별자치도 전주시 완산구 쑥고개로 259,(효자동2가)
40882,130043,정읍사국악원,14,37,35.5534084488,126.86114681,전북특별자치도 정읍시 시기4길 23,(시기동)
40884,2742247,정읍시립미술관,14,37,35.5523641321,126.8616579023,전북특별자치도 정읍시 시기4길 7,(시기동)
40889,130332,채만식 문학관,14,37,36.0086437477,126.7578998571,전북특별자치도 군산시 강변로 449,(내흥동)
40890,2721611,첫마중길 여행자도서관,14,37,35.8489133063,127.1580988686,전북특별자치도 전주시 덕진구 백제대로 823 (우아동3가),첫마중길 여행자도서관
40891,231978,최명희문학관,14,37,35.8155031037,127.1514947762,전북특별자치도 전주시 완산구 최명희길 29,
40892,1612096,추령장승촌,14,37,35.4781097935,126.9278428056,전북특별자치도 순창군 복흥면 추령로 1792-12,
40896,1594616,풍남문화관,14,37,35.8141226616,127.1490033672,전북특별자치도 전주시 완산구 전동성당길 110,(전동)
40899,130435,한국소리문화의전당,14,37,35.8552677836,127.1376810758,전북특별자치도 전주시 덕진구 소리로 31,(덕진동1가)
40901,3065619,한해랑 아트홀,14,37,35.8149274282,127.1087513728,전북특별자치도 전주시 완산구 홍산중앙로 13 (효자동2가),돌핀빌딩 3층
41071,2588930,개암동 벚꽃축제,15,37,35.6605539386,126.6580871543,전북특별자치도 부안군 상서면 감교리,869-81 일원
41075,2667307,고창 핑크뮬리 축제,15,37,35.5027352266,126.6264384089,전북특별자치도 고창군 부안면 복분자로 307,
41076,3339982,고창농악 꽃대림축제,15,37,35.3835489835,126.6404457117,전북특별자치도 고창군 성송면 향산1길 106,고창농악전수관
41078,2719229,고창청농원 라벤더시즌,15,37,35.3735622358,126.5349053387,전북특별자치도 고창군 공음면 칠암리,청천길 41-27 고창청농원
41080,511801,고창청보리밭 축제,15,37,35.3754177213,126.543290658,전북특별자치도 고창군 공음면 학원농장길 150,
41081,1358036,고창해풍고추축제,15,37,35.4337773663,126.6846960753,전북특별자치도 고창군 고창읍 녹두로 1265,고창군 농산물 종합유통센터
41082,2737577,국가유산 미디어아트 익산 미륵사지,15,37,36.0136034395,127.0305975801,전북특별자치도 익산시 금마면 기양리,32-7  익산 미륵사지 일원
41083,2853719,군산 수제맥주&블루스 페스티벌,15,37,35.9898145759,126.7131626804,전북특별자치도 군산시 해망로 224 (장미동),
41084,2724153,군산문화유산야행,15,37,35.9877258361,126.7079326463,전북특별자치도 군산시 구영2길 9,군산 내항 및 원도심 일원
41086,2953096,김제 꽃빛드리 축제,15,37,35.8121769519,126.9018893143,전북특별자치도 김제시 도작로 219-25 (검산동),
41087,1248817,김제 모악산 뮤직페스티벌,15,37,35.7205176641,127.0476870396,전북특별자치도 김제시 금산면 금산리,99-2
41089,3349589,김제 새로보미 축제,15,37,35.8130212655,126.8999144686,전북특별자치도 김제시 도작로 220 (검산동),
41090,574285,김제지평선축제,15,37,35.7540632714,126.8522869016,전북특별자치도 김제시 벽골제로 442,
41093,1373481,남원흥부제,15,37,35.4028678706,127.386615219,전북특별자치도 남원시 양림길 12 춘향테마파크,사랑의광장 및 야외무대
41095,2999744,다다영등 얼맥 페스티벌,15,37,35.9601474978,126.9770537614,전북특별자치도 익산시 무왕로13길 18 영등2동주민센터,익산시 영등2동 행정복지센터 앞 주차장 및 고봉로32길 일원
41096,2978174,동아시아문화도시 전주 폐막식,15,37,35.8099038819,127.1596636399,전북특별자치도 전주시 완산구 서학로 95 (동서학동),
41097,2492537,동편제국악축제,15,37,35.4575397577,127.5626732415,전북특별자치도 남원시 운봉읍 비전길 7,(비전마을 정자 앞)
41098,2818501,동학농민혁명 기념식,15,37,35.6318490114,126.8300531282,전북특별자치도 정읍시 동학로 742 동학농민혁명기념관,
41099,1266490,동학농민혁명기념제,15,37,35.6318490114,126.8300531282,전북특별자치도 정읍시 덕천면 동학로 742,
41101,2986574,무주국가유산축전,15,37,36.0040267475,127.6623693393,전북특별자치도 무주군 무주읍 한풍루로 326-5,무주 한풍루
41102,506523,무주반딧불축제,15,37,36.0026685539,127.6615222281,전북특별자치도 무주군 한풍루로 326-14 등나무운동장,
41104,2856656,무형유산이음축제,15,37,35.8157779693,127.1455841839,전북특별자치도 전주시 완산구 전라감영로 55 전라감영,
41105,2996766,변산비치파티,15,37,35.6813299945,126.5315840188,전북특별자치도 부안군 변산면 대항리,567
41106,1560363,부안마실축제,15,37,35.7258451509,126.7416641514,전북특별자치도 부안군 부안읍 별천지로 3,부안 해뜰마루 지방정원
41110,3097133,순창달달놀이,15,37,35.368905875,127.1125625531,전북특별자치도 순창군 순창읍 장류로 55,
41111,3082028,순창맛페스타,15,37,35.368905875,127.1125625531,전북특별자치도 순창군 순창읍 장류로 55,
41113,2987912,완주 대둔산 축제,15,37,36.116102564,127.3316652166,전북특별자치도 완주군 운주면 산북리,
41115,1336591,완주 와일드&로컬푸드축제,15,37,35.974214201,127.231225168,전북특별자치도 완주군 고산면 고산휴양림로 89,
41116,2552235,익산 문화유산 야행,15,37,35.971341994,127.0537577344,전북특별자치도 익산시 왕궁면 궁성로 666,
41118,637276,익산천만송이국화축제,15,37,35.9492655338,126.9844672731,전북특별자치도 익산시 하나로 322 (어양동),
41120,2984556,임실N펫스타,15,37,35.545245264,127.3326940727,전북특별자치도 임실군 충효로 2096-16 임실군문화체육센터,오수의견공원
41124,3338380,장화홍련 : 미로의 비밀,15,37,35.7728431466,127.4174167081,전북특별자치도 진안군 진안읍 단양리,
41126,2832757,전주 모래내 치맥&가맥페스티벌,15,37,35.8336092448,127.1438866461,전북특별자치도 전주시 덕진구 모래내4길 8-8,모래내시장길 일대
41133,3011967,전주예술난장,15,37,35.8183167088,127.1536278459,전북특별자치도 전주시 완산구 기린대로 99 (남노송동),
41135,506838,전주한지문화축제,15,37,35.8208857643,127.1480254995,전북특별자치도 전주시 완산구 현무1길 20 (경원동3가),한지산업지원센터 1층
41136,3007934,정읍 물빛축제,15,37,35.5613102375,126.8557220904,전북특별자치도 정읍시 시기동 407-3,정읍천 어린이축구장 일원
41139,1855589,제17회 전북청소년영화제,15,37,35.8210967513,127.1422621184,전북특별자치도 전주시 완산구 전주객사3길 74-25 (고사동),
41140,2767541,제18회 전북특별자치도 과학축전,15,37,35.855584251,127.1282680169,전북특별자치도 전주시 덕진구 보훈누리로 63 (송천동1가),
41141,141188,제21회 전주국제발효식품엑스포(IFFE 2023),15,37,35.8680567372,127.065187198,전북특별자치도 전주시 덕진구 기린대로 1055,(반월동)
41143,2757751,제3회 전주거리인형극제,15,37,35.8162195083,127.1411179026,전북특별자치도 전주시 완산구 전라감영2길 37,
41144,2861680,제6회 전주국제단편영화제,15,37,35.8210967513,127.1422621184,전북특별자치도 전주시 완산구 전주객사3길 74-25,
41146,3114868,진봉 새만금 보리밭 축제,15,37,35.8427723565,126.6744199332,전북특별자치도 김제시 진봉면 심포리,산 149
41150,506473,춘향제,15,37,35.4021539472,127.3799713796,전북특별자치도 남원시 요천로 1447 광한루,
41151,3011935,탱고 시간을 만지다,15,37,35.8099038819,127.1596636399,전북특별자치도 전주시 완산구 서학로 95 (동서학동),
41152,1078790,필봉마을굿 축제,15,37,35.5363792923,127.1542878904,전북특별자치도 임실군 강진면 강운로 272,필봉문화촌
41154,3115437,함들이 퍼포먼스 <함사세요>,15,37,35.8163139983,127.1443592789,전북특별자치도 전주시 완산구 전라감영4길 13-7 (중앙동2가),
41159,3304411,2024 강천산 산들바람 맨발트래킹,15,37,35.4088116994,127.067596071,전북특별자치도 순창군 팔덕면 강천산길 97,
41161,2557742,2024 국제종자박람회,15,37,35.8558942966,126.9078043209,전북특별자치도 김제시 씨앗길 232,
41164,3340961,2024 순창썸머나잇,15,37,35.3687947722,127.1123375755,전북특별자치도 순창군 순창읍 장류로 55,
41165,3353948,2024 전주 조선팝 상설공연,15,37,35.8785871929,127.1285812756,전북특별자치도 전주시 덕진구 세병로 177-44 (송천동2가),
41410,1857201,가창오리의 화려한 군무를 만나다,25,37,35.8404805922,126.489267094,,
41411,2381376,간판 하나로 유명해진 원촌마을,25,37,35.6910909667,127.3974372999,,
41413,2382589,고추장 익는 마을코스 [웰촌],25,37,35.4860815849,127.1176646547,,
41414,1865179,곤도라를 타고 오르는 덕유산 향적봉,25,37,35.8919603707,127.7429735364,,
41415,2371989,군산역사문화탐방 시간여행,25,37,35.9587417615,126.7958894224,,
41416,2036096,군산의 명물 먹거리 여행,25,37,35.9901671446,126.7032829996,,
41417,2017899,군산의 은파관광단지에서 즐기는 군산여행,25,37,35.9748519236,126.6855377608,,
41418,1874106,꼼꼼하게 둘러보는 전주 한옥마을과 주변 명소들,25,37,35.8137060365,127.1486672969,,
41419,2822525,낮에 보아도 밤에 보아도 아름다운 남원 1박2일 코스,25,37,0.0,0.0,,
41421,2371950,내장산의 단풍과 동학혁명의 뜨거운 열망이 타는 정읍,25,37,35.630493611,126.8301364886,,
41422,2932734,누구나 가기 좋은 익산 나들이 코스,25,37,35.99032124,127.1029417,전북특별자치도 익산시 호반로 8 보석박물관,
41423,2786990,달(月)달(月)한 남원여행,25,37,35.40332603,127.3795325,전북특별자치도 남원시 요천로 1447,(천거동)
41425,2037271,덕유산 너른 풍에서 하룻밤,25,37,35.9007210596,127.7751204501,,
41426,2357736,뙤약볕이 두렵지 않은 조개 캐기 삼매경,25,37,35.5247678098,126.5654405049,,
41427,2679575,"마음이 포근해지는 역사와 예술의 도시, 완주여행",25,37,35.90628574,127.0662555,전북특별자치도 완주군 삼례읍 삼례역로 81-13,
41429,2371988,먹고~ 사고~ 즐기고~ 군산 쓰리고 여행!,25,37,35.9782103895,126.7157655256,,
41434,2381382,바닷길 걸으면 절로 힐링이 돼요,25,37,35.6624202687,126.4860135625,,
41435,2393105,반딧불이 아름다운 청정 무주에서 즐기기 [웰촌],25,37,35.9960244724,127.7950716586,,
41436,2371990,백제 문화의 진향이 진하게 배어나는 곳,25,37,35.9482657035,126.9877281196,,
41437,1865567,변산반도 국립공원의 진면목을 만나다,25,37,35.719334559,126.7286377009,,
41438,2717301,"변산반도해안도로, 파란 바다, 세월의 파도, 꿈틀대는 자연에 취하다!",25,37,0.0,0.0,,
41439,2519159,변치 않는 사랑 이야기를 찾아 떠나는 남원여행 [웰촌],25,37,35.4031899362,127.3796713799,,
41440,2048169,분홍빛 능선을 걷다.,25,37,35.4018152338,127.3878345827,,
41441,1874079,"삼국시대에서 근대까지, 익산이 품은 이야기를 만나다",25,37,36.0111259369,127.0301643512,,
41442,2804869,"서해랑길 (고창, 군산 구간)",25,37,0.0,0.0,,
41443,1874091,섬진강 따라 흐르는 그리움,25,37,35.5891836471,127.1097293693,,
41444,2037718,세계 최대 고인돌 왕국,25,37,35.4303280891,126.7044055224,,
41446,1865572,"숲길 따라 만나는 고색창연한 절집 풍경, 내소사와 개암사",25,37,35.662806321,126.6498850501,,
41447,2786998,시간을 건너 군산에 빠지다,25,37,35.98135483,126.7362275,전북특별자치도 군산시 경촌4길 14,(경암동)
41450,2380932,야생화 숨은 명소를 찾아서  [웰촌],25,37,36.081565915,126.9157338372,,
41451,2660111,어제를 추억하고 오늘을 기록하는 남원 여행,25,37,35.48985706,127.3306263,전북특별자치도 남원시 사매면 서도길 32,구서도역영상촬영장
41452,2514466,여름 바다 100% 즐기기,25,37,35.5173450576,126.4835368733,,
41453,2046271,역사 위에 피어난 봄,25,37,35.9901573398,127.101219672,,
41454,2036076,역사의 향기 그윽한 전통마을 나홀로 여행 1,25,37,35.8161863245,127.1495004912,,
41455,1874147,온몸을 감싸는 피톤치드와 홍삼의 향기,25,37,35.9798608986,127.396343646,,
41456,1874040,웅포캠핑장에서 즐기는 익산투어,25,37,36.1289605936,126.9211515521,,
41457,2700335,유네스코지정 미륵사지와 왕궁리유적코스,25,37,36.01160364,127.0287339,전북특별자치도 익산시 금마면 미륵사지로 362,
41458,1860438,"이몽룡, 성춘향이 되어 남원 읍내를 걸어보자",25,37,35.4024957076,127.3876068076,,
41459,1966516,전북 고창 온천해수찜,25,37,35.4325667023,126.7030889164,,
41460,1960286,전북 고창의 문화와 자연을 찾아서,25,37,35.4303280891,126.7044055224,,
41463,1921196,전주의 고풍을 즐겁게 즐기자!,25,37,35.7227452882,127.0534614685,,
41464,2385661,전주의 유네스코 보물찾기 코스,25,37,35.8119480802,127.1588414376,,
41465,1874123,정읍여행의 백미를 담다,25,37,35.5519086377,126.862268971,,
41469,1874109,천년전주마실길을 걷다,25,37,35.8244075763,127.1474699017,,
41471,1966893,태고의 정적이 감도는 무주 역사 유적지를 찾아서,25,37,36.0101232105,127.658708389,,
41472,1854239,"푸른 보리밭, 하얀 메밀꽃의 바다에 빠지다",25,37,35.4183853069,126.5574077754,,
41473,2519152,"풍천장어, 얼마나 맛있게요?",25,37,35.432416713,126.7027306184,,
41474,2530539,호롱불과 반딧불이 밝히는 무주여행 [웰촌],25,37,36.0171067381,127.714147718,,
41475,2037274,"호젓해서, 너무 호젓해서 좋은",25,37,35.5919184002,127.528819934,,
41476,2036028,1930년대로 떠나는 군산시간여행,25,37,35.990608907,126.7118266679,,
42294,2909055,고창군 선운산 국민여가캠핑장,28,37,35.502581735,126.5829506151,전북특별자치도 고창군 선운사로 158-62,
42300,2793233,구룡치(사무락다무락),28,37,35.3878874755,127.4582342795,전북특별자치도 남원시 주천면 정령치로 210-12,
42301,2734862,구시포노을캠핑장,28,37,35.4421777904,126.4354402547,전북특별자치도 고창군 상하면 구시포안길 38,
42303,2673996,구천동 어사길,28,37,35.900923816,127.7752176578,전북특별자치도 무주군 설천면 구천동1로 159,
42310,2727286,깊은골캠핑장,28,37,35.9262179048,127.7606682656,전북특별자치도 무주군 설천면 구천동로 1284-6,
42315,2778936,내장산골프앤리조트,28,37,35.5026559552,126.8658921254,전북특별자치도 정읍시 첨단과학로 476,(신정동)
42330,2664801,덕동자동차야영장,28,37,35.3658057802,127.568439015,전북특별자치도 남원시 산내면 지리산로 593,
42340,2745707,로뎀하우스,28,37,36.0255298926,127.3506826066,전북특별자치도 완주군 운주면 금고당로 1070-14,
42351,2747450,무주 솔밭야영장,28,37,35.8362182256,127.6724535085,전북특별자치도 무주군 안성면 원통사로 294,
42352,2739393,무주구천동카라반,28,37,35.8956772003,127.7757955263,전북특별자치도 무주군 설천면 백련사길 20,
42358,131237,무주덕유산리조트 썰매장,28,37,35.879081303,127.7443793143,전북특별자치도 무주군 설천면 만선로 185,
42360,561736,무주레저스쿨,28,37,35.9929515733,127.581685142,전북특별자치도 무주군 부남면 굴암로 263,
42364,508196,무주스키텔 스키샵,28,37,35.9095141432,127.7548470105,전북특별자치도 무주군 설천면 만선로 36-19,
42369,2747055,민들레동산 캠핑장,28,37,36.0136321044,127.2411093543,전북특별자치도 완주군 화산면 하용마안길 35-152,
42371,2792006,반디품은마을,28,37,35.9591475817,127.6095696827,전북특별자치도 무주군 적상면 삼방로 476,
42378,2761244,뱀사골자동차야영장,28,37,35.3718247325,127.5791462468,전북특별자치도 남원시 산내면 와운길 10,
42380,2752661,변산리조트,28,37,35.6058155888,126.485459482,전북특별자치도 부안군 변산면 격포로 453-10,
42381,2727290,변산오토캠핑장,28,37,35.6824549013,126.5336671378,전북특별자치도 부안군 변산면 변산로 2054,
42383,2752704,별빛두레펜션 캠핑장,28,37,35.8553200714,127.4280163622,전북특별자치도 진안군 부귀면 석원로 24,
42389,2908907,부엉캠핑클럽,28,37,36.0865368826,127.3538556949,전북특별자치도 완주군 산북신복길 125-72,
42393,2909036,상하농원 파머스글램핑,28,37,35.4477801819,126.4503832295,전북특별자치도 고창군 상하농원길 11-23 농원사무소,
42396,2728204,선야봉캠핑장,28,37,36.0525655678,127.3431742214,전북특별자치도 완주군 운주면 금고당로 727,
42397,2606125,선유 스카이썬라인,28,37,35.8144933151,126.4089443822,전북특별자치도 군산시 선유북길 136 공중하강체험시설,
42402,2351092,섬진강향가오토캠핑장,28,37,35.3392967109,127.1927423271,전북특별자치도 순창군 풍산면 향가로 575,
42403,2749540,성당포구금강체험관야영장,28,37,36.1307381717,126.921387595,전북특별자치도 익산시 성당면 성당로 762,
42409,2792013,숲속 캠핑장(부귀산장펜션),28,37,35.852967596,127.4300079149,전북특별자치도 진안군 부귀면 귀상로 792-23,
42413,510559,스키광장,28,37,35.9079282167,127.7550803659,전북특별자치도 무주군 설천면 만선로 60,
42420,2787401,에덴승마랜드,28,37,35.384509662,127.4342142665,전북특별자치도 남원시 주천면 중송길 77,
42422,2730008,에코캠프오토캠핑장,28,37,35.9806452904,127.303543555,전북특별자치도 완주군 동상면 대아수목로 144-1,
42423,2744428,예원캠핑장,28,37,35.9269200515,127.2577296136,전북특별자치도 완주군 동상면 송광수만로 1079-126,
42424,131231,오봉저수지,28,37,35.6147601583,127.3643394569,전북특별자치도 임실군 성수면 산성로 522,
42427,1961485,완주 에코 어드벤처,28,37,35.9629766259,127.2331252962,전북특별자치도 완주군 고산면 고산휴양림로 246,
