,content_id,title,content_type_id,area_code,latitude,longitude,addr1,addr2
37335,547853,승곡마을,12,35,36.3659287576,128.2101273534,경상북도 상주시 낙동면 승곡1길 34,
37346,3030491,신성현 문화단지 한옥체험관,12,35,36.6973521796,128.8131725767,경상북도 안동시 도산면 선성5길 8,
37355,3030627,안녕경주야,12,35,35.8406279008,129.2872916165,경상북도 경주시 보문로 484-7 (신평동),
37364,129087,안동 송사동 소태나무,12,35,36.369283444,128.9290829522,경상북도 안동시 길안면 송사시장길 104,인근
37398,2782890,야은역사체험관,12,35,36.1108124846,128.3135891978,경상북도 구미시 남통동 산24-5,(남통동)
37421,252545,영덕 대소산 봉수대,12,35,36.5180372527,129.4318980645,경상북도 영덕군 축산면 도곡리 산 20,
37489,252544,영해향교,12,35,36.5383818059,129.4135518574,경상북도 영덕군 영해면 예주8길 14-5,(영해면)
37519,127915,오송폭포,12,35,36.5709271637,127.8852172325,경상북도 상주시 화북면 장암리,
37544,126763,왕피천 모래언덕 펜션,12,35,36.9286248814,129.3464377765,경상북도 울진군 근남면 왕피천로 534-1,(근남면)
37607,1959077,원계서원,12,35,36.115094286,128.1042659636,경상북도 김천시 음지마길 40-5,(부곡동)
37619,126188,유금사(영덕),12,35,36.6473518679,129.3689164474,경상북도 영덕군 병곡면 유금길 208-5,
37642,2629038,의성 조문국사적지,12,35,36.2662459005,128.67262526,경상북도 의성군 금성면 대리리,
37649,791462,의성읍 도서동의 회나무,12,35,36.3482592297,128.6960319583,경상북도 의성군 의성읍,
37708,2753912,조각공원(강변조각공원),12,35,36.1303122137,128.1161033817,경상북도 김천시 신음동 1258-6,
37734,129173,죽변 등대,12,35,37.0581227893,129.4290487302,경상북도 울진군 죽변면 등대길 52,
37765,482074,천룡사(경주),12,35,35.7658156991,129.223935406,경상북도 경주시 내남면 백운대길 101-388,(내남면)
37769,2736676,천생산,12,35,36.0966446591,128.4651234051,경상북도 구미시 천생산길 200,(구평동)
37798,482164,청룡사(상주),12,35,36.4373605019,128.2647760365,경상북도 상주시 중동면 오상리,
37852,778402,태하향목 관광모노레일,12,35,37.513284443,130.7975630164,경상북도 울릉군 서면 태하길 236,
37876,127244,포항 달전재사와 하학재,12,35,36.0418857435,129.2888079294,경상북도 포항시 남구 연일읍 새마을로766번길 59,(달전재사) 경상북도 포항시 남구 연일읍 자명로321번길 88-57 (하학재)
37892,2383570,포항운하,12,35,36.0238866897,129.3774006737,경상북도 포항시 남구 희망대로 1040,
37908,1180879,하회 겸암정사,12,35,36.5425808815,128.5133731551,경상북도 안동시 풍천면 풍일로 181,
37933,2662729,허씨비단직물,12,35,36.5636418041,128.1838130075,경상북도 상주시 함창읍 어풍로 19,
37946,127131,호미곶 해맞이광장,12,35,36.0778398027,129.5682601461,경상북도 포항시 남구 호미곶면 해맞이로150번길 20,
40432,1927047,객주문학관,14,35,36.523462439,129.0398047825,경상북도 청송군 진보면 청송로 6359,
40439,795012,경상북도독립운동기념관,14,35,36.5332245431,128.8581539245,경상북도 안동시 임하면 독립기념관길 2,
40442,130022,경주문화원 안강교육장,14,35,35.9920124437,129.2275369666,경상북도 경주시 안강읍 안강중앙로 249,
40445,2752134,경주솔거미술관(솔거미술관),14,35,35.8298874643,129.2882640602,경상북도 경주시 경감로 614,(천군동)
40446,1257271,경주예술의전당,14,35,35.8620267266,129.2060425702,경상북도 경주시 알천북로 1,(황성동)
40448,2707934,경주화백컨벤션센터,14,35,35.8384670465,129.2879693962,경상북도 경주시 보문로 507,(신평동)
40449,2603493,구룡포 근대문화역사관,14,35,35.993582485,129.5592689446,경상북도 포항시 남구 구룡포읍 구룡포길 153-1,
40452,2736727,구미과학관,14,35,36.1023178242,128.4004984075,경상북도 구미시 3공단1로 219-1,(진평동)
40454,130097,구미시립민속관,14,35,36.1235085753,128.3305901159,경상북도 구미시 산책길 51,
40456,129739,구미시문화예술회관,14,35,36.11842338,128.3490052936,경상북도 구미시 송정대로 89 구미시문화예술회관,
40459,129778,국립경주박물관,14,35,35.8293947117,129.2278971395,경상북도 경주시 일정로 186,(인왕동)
40460,3022997,국립경주박물관 신라천년서고,14,35,35.829341922,129.2269277821,경상북도 경주시 인왕동,76
40461,2037694,국립낙동강생물자원관(상주),14,35,36.4456093881,128.2554321902,경상북도 상주시 도남2길 137,(도남동)
40466,578875,김천 세계도자기박물관,14,35,36.1168951689,128.0111963938,경상북도 김천시 대항면 직지사길 118,
40472,2406077,다부동전적기념관,14,35,36.0464457944,128.5188756149,경상북도 칠곡군 가산면 호국로 1486,
40475,130099,대가야박물관,14,35,35.7224360503,128.2568188043,경상북도 고령군 대가야읍 대가야로 1203,
40481,3032708,동리목월문학관,14,35,35.7858682885,129.3335891263,경상북도 경주시 불국로 406-3 동리목월문학관,
40485,2782560,무흘구곡전시관,14,35,35.8989173383,128.0207431821,경상북도 김천시 증산면 수도길 25,
40486,2609839,문경 도자기박물관,14,35,36.7416112476,128.0837113356,경상북도 문경시 문경읍 문경대로 2416,
40490,2826762,문화플랫폼 모디684,14,35,36.5630382176,128.7327419643,경상북도 안동시 경동로 684,
40497,2997641,살롱헤리티지,14,35,35.8340564631,129.2895443842,경상북도 경주시 경감로 614,
40498,1999964,삼성현 역사문화관,14,35,35.801731429,128.7966385424,경상북도 경산시 남산면 삼성현공원로 59,
40505,2945682,석병리마을,14,35,36.0264013321,129.576563697,경상북도 포항시 남구 구룡포읍 일출로 390,
40506,130482,성주문화예술회관,14,35,35.9182119012,128.3011428579,경상북도 성주군 성주읍 성산9길 45,
40508,2756125,세계물포럼기념센터,14,35,36.5811647447,128.7760542605,경상북도 안동시 석주로 383,(성곡동)
40512,615222,시안미술관,14,35,36.0328070074,128.8892738816,경상북도 영천시 화산면 가래실로 364,
40515,3029891,아르코공연연습센터 포항,14,35,36.0459922741,129.3643484013,경상북도 포항시 북구 중앙로 373 (덕수동),
40524,2031666,안용복기념관,14,35,37.5355008424,130.9066193142,경상북도 울릉군 북면 석포길 500,
40526,130020,영덕문화원,14,35,36.4200526002,129.3620682347,경상북도 영덕군 영덕읍 강변길 324,
40528,3038813,영모각,14,35,36.5385508509,128.5168340741,경상북도 안동시 하회종가길 69,
40530,129717,영양문화원,14,35,36.6634951842,129.1175826649,경상북도 영양군 영양읍 군민회관길 7,
40531,130083,영일민속박물관,14,35,36.1108457199,129.3472452465,경상북도 포항시 북구 흥해읍 한동로 51,
40534,130029,영천문화원,14,35,35.9673735764,128.9333413032,경상북도 영천시 문화원길 6,(창구동)
40535,1838591,영천보현산천문과학관,14,35,36.1403051698,128.9964974804,경상북도 영천시 화북면 별빛로 681-32,
40538,130701,예주문화예술회관,14,35,36.5297576222,129.4050278658,경상북도 영덕군 영해면 318만세길 36,
40539,130103,예천군 문화회관,14,35,36.6513588546,128.445698276,경상북도 예천군 예천읍 충효로 209-15,
40548,2676283,울진 국립해양과학관,14,35,37.0727429632,129.4099305398,경상북도 울진군 죽변면 해양과학길 8,
40549,130017,울진문화원,14,35,36.9909939537,129.4082581766,경상북도 울진군 울진읍 현내항길 92-9,
40550,2714724,울진아쿠아리움,14,35,36.9687519145,129.4011178185,경상북도 울진군 근남면 엑스포로 25,
40556,1779330,의성문화회관,14,35,36.355075247,128.7028172734,경상북도 의성군 의성읍 충효로 88,
40561,2732161,장사상륙작전 전승기념관,14,35,36.2801354767,129.3789819656,경상북도 영덕군 남정면 동해대로 3560,
40562,1028910,전통문화콘텐츠박물관,14,35,36.5663239842,128.734330617,경상북도 안동시 서동문로 203,(동부동)
40563,1779251,천마아트센터,14,35,35.8325411091,128.7575161207,경상북도 경산시 대학로 280,(대동)
40566,130014,청도문화원,14,35,35.6488669555,128.7328011794,경상북도 청도군 화양읍 청화로 47,
40571,1838602,최무선과학관,14,35,35.9078348947,128.8812142383,경상북도 영천시 금호읍 창산길 100-29,
40573,130021,칠곡문화원,14,35,35.9898305364,128.3972657166,경상북도 칠곡군 왜관읍 2번도로길 23,
40577,2733119,태실문화관,14,35,36.0139065237,128.2970600189,경상북도 성주군 월항면 세종대왕자태실로 616-12,
40578,130246,포항문화예술회관,14,35,36.009268684,129.3661687478,경상북도 포항시 남구 희망대로 850,(대도동)
40588,2753376,한국코미디타운,14,35,35.6935721622,128.6862345859,경상북도 청도군 이서면 이서로 565,
40590,2998700,한울에너지팜,14,35,37.097150624,129.3765077672,경상북도 울진군 울진북로 2040,
40903,3111770,가산산성 문화유산 야행,15,35,36.0193362823,128.5892257178,경상북도 칠곡군 동명면 남원리,625-1 가산산성 진남문 일원
40906,2759249,경산대추축제 & 농산물한마당,15,35,35.8199172753,128.7434010472,경상북도 경산시 남매로 100 경산생활체육공원,
40907,1642876,경산자인단오제,15,35,35.8178883523,128.8190222342,경상북도 경산시 자인면 계정길 68,계정숲
40908,3091848,경상북도 국제 AI·메타버스영화제,15,35,36.1109457941,128.3131225686,경상북도 구미시 남통동,285-1
40910,2485128,경주 대릉원돌담길 벚꽃축제,15,35,35.8359687416,129.2157896804,경상북도 경주시 계림로 10 (황남동),
40912,2667017,고령대가야축제,15,35,35.7212529077,128.2599602256,경상북도 고령군 대가야로 1216 대가야역사테마관광지,
40913,3028462,구미라면 축제,15,35,36.1294495821,128.3314454298,경상북도 구미시 원평동,124-23 구미역 일원
40914,3017799,구미푸드페스티벌,15,35,36.1170817634,128.3433974946,경상북도 구미시 송정동,505
40915,3062300,금리단아트페스타,15,35,35.8424707428,129.2135341371,경상북도 경주시 노동동,80-1 경주금리단길
40916,3020141,금호 호호호 축제,15,35,35.9283750069,128.9224072579,경상북도 영천시 금호읍 거여로 426-5,화랑설화마을
40919,3302702,대한민국 펫캉스,15,35,36.1416419026,128.442257501,경상북도 구미시 산동읍 첨단기업1로 49,구미코 2층 전시장
40920,3000328,도산별과대전,15,35,36.727940867,128.8403803732,경상북도 안동시 도산서원길 154 도산서원,
40921,3050989,마켓피어나인,15,35,35.9883886336,129.5596135103,경상북도 포항시 남구 구룡포읍 구룡포리,구룡포 방파제
40922,635451,문경사과축제,15,35,36.761650493,128.0770113639,경상북도 문경시 새재로 932,
40925,621109,문경오미자축제,15,35,36.7727147516,128.3152453089,경상북도 문경시 동로면 적성리,525-11
40927,506544,봉화송이축제,15,35,36.8892259685,128.7351766678,경상북도 봉화군 봉화읍 내성리,506
40928,142064,봉화은어축제,15,35,36.8885482998,128.7368265408,경상북도 봉화군 봉화읍 내성리,
40929,3302537,상주곶감축제,15,35,36.4284789833,128.1573386256,경상북도 상주시 만산동,681-10 북천시민공원
40930,2997274,상주세계모자페스티벌,15,35,36.4198137113,128.1794174591,경상북도 상주시 복룡동 165-9,
40931,2858894,성주가야산 황금들녘 메뚜기 축제,15,35,35.8695431803,128.1902234407,경상북도 성주군 수륜면 수성리,104
40933,1718137,신라문화제,15,35,35.8413097091,129.2106955298,경상북도 경주시 노동동,261 봉황대 및 대릉원
40934,2661137,"안동 문화유산 야행 ""월영야행""",15,35,36.5766899695,128.7609251776,경상북도 안동시 상아동,569 안동 월영교 일원
40936,1521559,안동 암산얼음축제,15,35,36.506435327,128.6787928334,경상북도 안동시 남후면 암산1길 59,
40937,506670,안동국제탈춤페스티벌,15,35,36.5630382176,128.7327419643,경상북도 안동시 경동로 684 (운흥동),
40938,3109677,안동벚꽃축제,15,35,36.5605523512,128.7306588876,경상북도 안동시 축제장길 200 (운흥동),
40941,2846353,영덕 문화유산 야행,15,35,36.537162379,129.4072885579,경상북도 영덕군 예주3길 7,영해장터거리 근대역사문화공원
40942,527620,영덕대게축제,15,35,36.348544511,129.3857293646,경상북도 영덕군 강구면 삼사리,185-1
40943,3030629,영덕업사이클링아트페스타,15,35,36.4120981258,129.37126488,경상북도 영덕군 영덕읍 덕곡리,덕곡천길
40945,1026422,영양산나물축제,15,35,36.6696471169,129.1100998134,경상북도 영양군 영양읍 군청길 37,
40947,1632810,영주 소백산철쭉제,15,35,36.8261697858,128.614000432,경상북도 영주시 영주동,470-1 영주시 서천둔치(영주교) 및 소백산 일원
40948,2992167,영주 시원(ONE)축제,15,35,36.80687193,128.6105263055,경상북도 영주시 문정동,706
40950,2613615,영주장날 농특산물대축제,15,35,36.7985535614,128.6170343009,경상북도 영주시 한정로 126 (문정동),(시민운동장 앞)
40952,2560545,영천와인페스타,15,35,35.9704205426,128.9381019092,경상북도 영천시 최무선로 364 (문외동),
40956,1939183,오감만족 문경새재맨발페스티벌,15,35,36.761650493,128.0770113639,경상북도 문경시 문경읍 새재로 932,
40958,1892201,울진대게와 붉은대게 축제,15,35,36.6787861953,129.4615684263,경상북도 울진군 후포면 울진대게로 236-14,
40959,3344584,의성 전통주 페스타,15,35,36.3849474599,128.4378676934,경상북도 의성군 안계면 안계시장길 30,
40965,2974166,차전장군 노국공주축제,15,35,36.5630382176,128.7327419643,경상북도 안동시 경동로 684,안동 원도심 일원
40968,2041489,청도 프로방스 크리스마스 산타마을 빛축제,15,35,35.6841071536,128.7182014851,경상북도 청도군 화양읍 이슬미로 272-23,청도 프로방스
40969,1399407,청도반시축제,15,35,35.6512053494,128.7202383285,경상북도 청도군 청려로 1846,
40970,2852354,청도세계코미디아트페스티벌,15,35,35.6512053494,128.7202383285,경상북도 청도군 청려로 1846,
40971,3109983,청도읍성예술제 & 대한민국퓨전국악대전,15,35,35.6500968914,128.7067089909,경상북도 청도군 화양읍 동상리,48-1
40972,2864130,청소년 비즈쿨 페스티벌,15,35,35.8384670465,129.2879693962,경상북도 경주시 보문로 507 (신평동),
40973,3301271,청송백자축제,15,35,36.3783747152,129.1090834476,경상북도 청송군 주왕산면 주왕산로 494,
40976,1844150,칠곡낙동강평화축제,15,35,36.0182857122,128.4011395826,경상북도 칠곡군 석적읍 중지리 552,칠곡보생태공원 및 왜관시가지일원
40978,3099332,포항 장기유배문화제,15,35,35.8970115859,129.4942690993,경상북도 포항시 남구 장기면 장기로 336,
40979,588175,포항국제불빛축제,15,35,36.0572884862,129.3783662888,경상북도 포항시 북구 두호동,685-1 영일대해수욕장
40981,2995710,헬스조선 힐링 골프축제,15,35,36.3399064361,129.377083158,경상북도 영덕군 동해대로 4265-43 오션 비치 골프 앤 리조트,
40984,663536,호미곶한민족해맞이축전,15,35,36.0761066323,129.5665381255,경상북도 포항시 남구 호미곶면 해맞이로 136,호미곶 해맞이광장
40987,2611054,2024 경주국악여행 ‘국악열전’,15,35,35.8617128689,129.2058037111,경상북도 경주시 알천북로 1,경주예술의전당 1층
40989,3355701,2024 도산서원 야간개장 밤의 서정(抒情),15,35,36.727940867,128.8403803732,경상북도 안동시 도산면 도산서원길 154,
41169,1949308,가야의 고대문화가 잠든 고령 땅을 밟다,25,35,35.7230665416,128.2572187514,,
41173,1960312,경북 군위의 특별한 체험,25,35,36.2724741904,128.439417961,,
41178,1945387,경주의 보물을 만나는 길,25,35,35.8073108096,129.2128629747,,
41179,1875574,"고운사 숲길도 걷고, 애플와인 체험도 하고",25,35,36.458639339,128.7501073295,,
41180,2826888,고즈넉한 쉼이 흐르는 안동 1박2일 여행 코스.,25,35,0.0,0.0,,
41181,1875578,공룡발자국에서 전통마을까지 의성에서 즐기는 역사여행,25,35,36.2852469705,128.6968892377,,
41184,2717310,"국도 35호선, 선비의 마음으로 비경을 여유롭게 품다!",25,35,0.0,0.0,,
41187,1944360,금성산과 신비한 빙계계곡을 걷다,25,35,36.2550362743,128.6838718063,,
41188,2037283,"기암절벽에 피어난 단풍따라, 깊은 계곡 따라",25,35,35.6211089751,129.0324034715,,
41191,1871116,내성천 물길이 만들어내는 아름다운 풍경을 만나다,25,35,36.5633161777,128.2982083776,,
41193,2006523,눈으로 보고 마음으로 느끼는 경주 미술·박물관 여행,25,35,35.8125237475,129.1936228454,,
41194,1948716,"늙은 소나무가 들려주는 삶의 지혜, 울진에서 힐링해 보자",25,35,36.9917161844,129.2704176242,,
41195,1967422,"대가야문화를 벗삼은 산행, 고령의 등산 코스",25,35,35.7018190201,128.2613384112,,
41196,1871095,"대게의 고장, 영덕대게로를 따라 바다를 즐기다",25,35,36.3592989277,129.3900036722,,
41197,1948987,대구의 분지의 중부평야의 유적을 찾아서,25,35,35.8400012322,128.7497082649,,
41199,2717140,"동해안일주해안도로(영덕), 등뼈를 타고 달리다!",25,35,0.0,0.0,,
41200,2717148,"동해안일주해안도로(울진), 등뼈를 타고 달리다!",25,35,0.0,0.0,,
41202,1944431,막걸리를 좋아하는 소나무를 찾아서,25,35,36.7271649359,128.4919475242,,
41205,1856000,문경새재를 따라 기쁜 소식을 들어볼까?,25,35,36.7616032758,128.0769947007,,
41209,2357553,"바다와 바람, 자연체험여행의 보물창고",25,35,36.4898240179,129.443442328,,
41211,1949307,반시로 만든 청도만의 와인 터널로 초대합니다,25,35,35.7135399852,128.7205560174,,
41213,1871105,백두대간 마구령과 고치령에서 즐기는 캠핑여행,25,35,36.9129117127,128.5657716439,,
41214,2364616,버스로 떠나는 제2의 수학여행 양동마을 코스,25,35,35.9998926221,129.2546510266,,
41216,1948956,별빛을 연결해 준 영천 보현산 천문대,25,35,35.9918431212,128.7897032565,,
41222,2364620,빛으로 빛나는 경주의 야간투어 코스,25,35,35.842641552,129.2867249417,,
41224,1948962,산세가 부드럽고 나즈막해서 더욱 정겨운 영천,25,35,36.0635725234,129.0136259452,,
41231,1871081,세계문화유산에 빛나는 안동하회마을,25,35,36.5393869168,128.5195365877,,
41233,2384399,승마는 교감이라고 합니다. 말과 함께 느껴보세요.,25,35,36.6535139168,128.1330261005,,
41235,1960694,"신라의 달밤을 걷는 길, 경주의 백미",25,35,35.867426431,129.2226909569,,
41236,1854158,신라의 불국토 남산에서 부처를 만나다,25,35,35.8189737214,129.2307999598,,
41242,1966886,영덕의 문화유적 코스 2,25,35,36.5142119679,129.39466813,,
41245,1944444,예천의 체험장과 마지막 남은 주막에서 막걸리 한잔을...,25,35,36.6814660342,128.419608068,,
41246,1943436,옛스러운 문경의 사찰탐방 여행,25,35,36.7397834849,128.2234100128,,
41247,2037412,"온천으로 뜨끈하게 달구고, 대게로 몸보신",25,35,37.0579226471,129.42060782,,
41250,2037712,왕에게 가다,25,35,35.8250694447,129.1878424395,,
41254,1948718,울진의 바다를 보다,25,35,37.0812207453,129.3177329259,,
41258,1943430,임진왜란 불패 신화 정기룡 장군을 만나다,25,35,36.5322955079,128.0391767916,,
41260,1855873,잊혀진 대가야를 만나다,25,35,35.7209529503,128.2604351916,,
41262,2514399,자전거와 함께하는 풍경여행!,25,35,36.4532335106,128.255054231,,
41263,1943412,조용한 영주의 서원과 고찰을 찾아서,25,35,36.9254188823,128.5800894438,,
41265,1944365,주왕산을 중심으로 청송의 자연 속에서,25,35,36.3922376841,129.1435077819,,
41270,1944362,청송의 송소고택과 주산지를 보다,25,35,36.5055798837,129.1193954859,,
41277,1945211,포항의 절경을 찾아 떠나자!,25,35,35.9294552231,129.352661121,,
41281,1968949,"한국독립운동의 성지! 안동, 안동독립운동사 51년을 걷다",25,35,36.609570603,128.6694767924,,
41283,1855936,험준한 산자락에 숨은 천년고찰을 만나다,25,35,36.1157424022,128.0045303511,,
41285,1875636,호랑이 꼬리 따라 달려볼까?,25,35,35.9987340867,129.3831286757,,
41288,2365331,흥미진진 이야기 속 김천여행,25,35,36.115156327,128.0028416282,,
41291,2519128,"6.25전쟁 최대 격전지, 칠곡 방어선 돌아보기",25,35,36.0177663802,128.4040976691,,
41292,2048650,800년을 이어온 신명 나는 탈판,25,35,36.5808745081,128.5549628011,,
41477,2726650,가산글램핑,28,35,36.0899705981,128.4749449452,경상북도 칠곡군 가산면 학하2길 86,
41486,131968,강나루래프팅,28,35,36.844481261,128.889947534,경상북도 봉화군 명호면 명재로 16,
41492,1052807,경주 자전거 투어 코스,28,35,35.828358333,129.2074878464,경상북도 경주시 국당3길 5,
41502,131702,경주월드 스노우파크,28,35,35.8361143676,129.2791591242,경상북도 경주시 보문로 544 경주월드,
41510,2753083,고령 대가야 카라반,28,35,35.7122040269,128.2652350075,경상북도 고령군 대가야읍 신남로 61,
41519,2501042,구미시 낙동강 수상레포츠 체험센터,28,35,36.1100113712,128.3992538584,경상북도 구미시 수출대로 326-20,(임수동)
41532,2727441,그린오토캠핑장,28,35,36.0613778846,129.5739712369,경상북도 포항시 남구 호미곶면 호미로 1178,
41533,2726711,그린하우스캠핑장,28,35,35.7234952712,129.0653560463,경상북도 경주시 산내면 대현길 92,
41547,2758271,김천포도CC,28,35,36.0421433855,128.0567194108,경상북도 김천시 구성면 남김천대로 2532,
41554,2749803,늘솔길캠핑촌,28,35,36.0653223077,129.1597463726,경상북도 포항시 북구 기계면 봉좌산길 114,
41555,1991659,늘푸른체험학교 캠핑장,28,35,35.8582634411,128.9196983639,경상북도 영천시 대창면 영지길 100,
41559,2757198,대가야역사테마관광지캠핑장,28,35,35.7201252528,128.2596991686,경상북도 고령군 대가야읍 대가야로 1216,
41561,131266,대구컨트리클럽,28,35,35.8654023618,128.8156573086,경상북도 경산시 진량읍 일연로 718-42,
41571,2757995,두바퀴로 가는 자동차,28,35,35.7541961566,129.0008525031,경상북도 경주시 산내면 외칠일부길 278-182,
41578,2748001,룰루랄라캠핑장,28,35,36.5863138475,129.3415595715,경상북도 영덕군 창수면 오서로 471,
41591,2746979,문경레저투어 캠핑장,28,35,36.6579994026,128.1269737352,경상북도 문경시 마성면 진남3길 6,
41601,2792288,문수산 자연휴양림 야영장,28,35,36.9451797447,128.8325413345,경상북도 봉화군 봉성면 시거리길 378,
41603,2728923,문장대오토캠핑장,28,35,36.5414256989,127.924375672,경상북도 상주시 화북면 상오리 산 8,
41609,2909038,백석탄골부리캠핑장,28,35,36.3495730575,128.9956526376,경상북도 청송군 백석탄로 541-21,
41614,2747485,별빛마을,28,35,35.6940079581,128.9716539745,경상북도 청도군 운문면 오진리 1007,
41617,2752776,보경사힐링캠핑장,28,35,36.2378366134,129.3329261447,경상북도 포항시 북구 송라면 보경로 307,
41632,2756663,블루원디아너스CC,28,35,35.8228050635,129.2952942021,경상북도 경주시 보불로 391,(천군동)
41649,2752255,산호야관광농원,28,35,36.2790864966,128.2436740308,경상북도 구미시 옥성면 선상서로 797,
41650,2734678,삼가야영장,28,35,36.9233676602,128.502832516,경상북도 영주시 풍기읍 삼가로 476,
41654,2763479,상주 감꽃마을 서울시캠핑장,28,35,36.3301606768,128.2135030566,경상북도 상주시 낙동면 선상서로 1587,
41672,2728205,성주자연오토캠핑장,28,35,35.8684400344,128.1630397614,경상북도 성주군 가천면 동신로 803,
41686,2729834,수달캠핑장,28,35,36.2437511603,128.9645223299,경상북도 청송군 안덕면 성덕댐로 1291-70,
41695,2747488,신난다 글램핑,28,35,35.7198393392,128.5732715659,경상북도 청도군 각북면 금천리 427-2,
41709,131063,안동호,28,35,36.5843448602,128.7719600867,경상북도 안동시 호반로,(성곡동)
41727,2729600,영천드림랜드오토캠핑장,28,35,35.9844368135,129.001543153,경상북도 영천시 고경면 고도길 38,
41730,2734155,영천아우노펠리스,28,35,36.0035476922,128.9564743522,경상북도 영천시 상신기길 150,(언하동)
41732,2738803,예마을캠핑장,28,35,35.7931939199,128.213434589,경상북도 고령군 덕곡면 덕운로 816,
41742,2743783,왕피천관광농원,28,35,36.9287915224,129.3461211331,경상북도 울진군 근남면 왕피천로 534-1,
41743,2743778,왕피천숲속캠핑장,28,35,36.9155511254,129.3335448713,경상북도 울진군 근남면 왕피천로 840,
41760,975588,유니밸리CC,28,35,35.6815774554,128.293922203,경상북도 고령군 대가야읍 일량로 588,
41782,782779,짚라인 문경,28,35,36.6229036016,128.136801632,경상북도 문경시 불정길 174,(불정동)
41789,2734144,청도 자연속캠핑장,28,35,35.6829315422,128.9776815338,경상북도 청도군 운문면 운문로 1398,
41794,2745689,청도신화랑 풍류마을 오토캠핑장,28,35,35.7167683405,128.9212660885,경상북도 청도군 운문면 신화랑길 1,
41797,2745691,청도프로방스불빛축제카라반펜션,28,35,35.6850903628,128.7174765213,경상북도 청도군 화양읍 이슬미로 278,
41801,2740099,청석들오토캠핑,28,35,35.7179071016,129.0701196753,경상북도 경주시 산내면 대현길 176-9,
41809,2738087,칠곡보사계절썰매장,28,35,36.0182580359,128.4065307737,경상북도 칠곡군 석적읍 강변대로 1592,
41814,2729981,캠프ING,28,35,35.9691432817,129.2525520937,경상북도 경주시 강동면 호명큰골길 47,
41828,2909499,파크킹,28,35,36.1796456785,128.1265316452,경상북도 김천시 은림로 62-11,
41829,2738003,팔공산금화자연휴양림캠핑장,28,35,36.051762533,128.5553750195,경상북도 칠곡군 가산면 가산로 323,
41841,131079,포항앞바다,28,35,36.051155878,129.3800135441,경상북도 포항시 북구 해안로 44-8,
41842,2729985,푸른고래카라반,28,35,35.8470149082,129.5183406576,경상북도 포항시 남구 장기면 동해안로 2784,
41845,131637,하눌저수지,28,35,36.88292211,128.7864333956,경상북도 봉화군 상운면 하눌리,
